Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 000BED
Condition ID: 2
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp
1519952292745,530,-8.94,-2.04,-4.90,92,6035420
1519952292758,593,-9.10,-1.96,-4.86,93,6048680
1519952292770,345,-9.10,-1.84,-5.02,94,6061944
1519952292783,476,-9.18,-2.12,-4.94,95,6075208
1519952292798,496,-8.90,-1.92,-4.98,96,6088468
1519952292811,330,-9.45,-2.67,-4.82,97,6101740
1519952292823,511,-8.75,-2.04,-4.94,98,6115000
1519952292837,571,-8.98,-2.00,-4.94,99,6128268
1519952292852,449,-9.26,-1.84,-4.94,100,6141544
1519952292864,625,-9.06,-2.31,-4.98,100,6154788
1519952292877,611,-9.18,-1.80,-4.86,102,6168072
1519952292890,442,-8.90,-2.20,-4.94,103,6181380
1519952292905,620,-9.57,-2.63,-4.90,103,6194624
1519952292917,621,-8.98,-1.69,-4.90,105,6207916
1519952292930,357,-9.34,-2.04,-4.94,105,6221164
1519952292942,572,-9.22,-1.65,-4.90,106,6234460
1519952292958,729,-9.02,-1.77,-4.98,107,6247760
1519952292971,561,-9.14,-2.43,-4.98,108,6261052
1519952292983,692,-9.10,-1.88,-4.86,109,6274344
1519952292996,650,-8.83,-2.43,-4.98,110,6287644
1519952293012,385,-9.34,-2.08,-4.94,111,6300948
1519952293024,562,-9.61,-2.16,-4.98,112,6314240
1519952293037,463,-9.22,-2.28,-4.94,113,6327540
1519952293049,301,-9.38,-2.12,-4.86,114,6340836
1519952293064,522,-9.10,-1.80,-5.02,114,6354060
1519952293078,516,-9.10,-2.12,-4.90,115,6367356
1519952293090,478,-9.18,-2.43,-4.98,117,6380664
1519952293101,643,-9.02,-1.77,-4.90,117,6393912
1519952293118,470,-9.45,-1.80,-4.94,118,6407200
1519952293130,437,-9.14,-1.49,-4.86,119,6420492
1519952293143,619,-9.02,-2.28,-4.98,120,6433788
1519952293155,552,-8.90,-2.08,-4.90,120,6447024
1519952293170,473,-9.10,-2.04,-4.98,122,6460316
1519952293183,642,-9.02,-2.28,-4.94,123,6473616
1519952293195,391,-9.53,-2.00,-4.94,123,6486864
1519952293208,360,-9.06,-1.29,-4.86,124,6500152
1519952293225,577,-8.94,-2.24,-4.90,125,6513444
1519952293237,514,-8.94,-2.00,-4.94,126,6526744
1519952293250,297,-9.02,-2.43,-4.90,127,6540036
1519952293261,496,-8.79,-2.67,-4.94,128,6553352
1519952293278,446,-9.14,-2.55,-5.02,129,6566644
1519952293290,312,-9.14,-2.00,-5.02,130,6579920
1519952293303,535,-9.38,-0.63,-4.71,130,6593164
1519952293315,500,-9.06,-2.71,-5.02,131,6606456
1519952293331,480,-9.26,-2.20,-5.02,132,6619740
1519952293343,687,-9.18,-2.82,-4.94,133,6633032
1519952293355,677,-9.06,-2.31,-4.98,133,6646276
1519952293368,533,-9.18,-2.20,-4.98,134,6659588
1519952293384,682,-8.87,-2.20,-5.02,135,6672892
1519952293397,529,-8.94,-2.35,-4.86,136,6686196
1519952293409,331,-9.22,-1.80,-4.98,137,6699488
1519952293422,515,-9.57,-2.12,-4.90,137,6712772
1519952293437,480,-9.26,-2.16,-4.98,138,6726072
1519952293450,471,-9.22,-2.28,-4.98,139,6739368
1519952293462,631,-9.57,-2.16,-4.90,140,6752664
1519952293474,558,-8.59,-2.20,-5.02,141,6765960
1519952293491,361,-9.22,-2.28,-4.98,141,6779204
1519952293502,517,-8.55,-2.51,-5.06,142,6792500
1519952293515,562,-9.30,-2.08,-4.90,143,6805804
1519952293528,422,-9.34,-2.04,-4.94,144,6819100
1519952293543,593,-8.98,-1.84,-4.90,145,6832408
1519952293556,539,-8.98,-2.31,-4.98,145,6845660
1519952293568,445,-9.22,-2.24,-4.98,146,6858948
1519952293581,607,-9.14,-2.28,-4.94,147,6872256
1519952293597,541,-8.98,-2.63,-4.94,147,6885512
1519952293610,478,-9.26,-2.43,-4.98,148,6898824
1519952293622,633,-8.83,-2.47,-4.98,149,6912160
1519952293634,547,-9.02,-2.43,-4.98,149,6925416
1519952293650,460,-9.06,-2.24,-4.98,150,6938712
1519952293662,641,-9.02,-2.24,-4.94,151,6952012
1519952293676,524,-9.02,-2.24,-4.90,152,6965292
1519952293687,412,-9.02,-1.92,-4.94,152,6978516
1519952293700,492,-9.18,-1.96,-4.94,153,6991792
1519952293715,605,-8.87,-1.80,-4.94,153,7005056
1519952293729,590,-8.98,-2.16,-4.94,154,7018356
1519952293741,808,-8.75,-2.31,-5.02,155,7031636
1519952293754,751,-8.98,-2.12,-4.94,155,7044888
1519952293768,694,-9.14,-1.92,-4.90,156,7058172
1519952293782,861,-9.14,-2.12,-4.98,157,7071456
1519952293794,704,-8.94,-2.12,-4.98,157,7084732
1519952293806,701,-8.98,-2.08,-4.98,158,7098032
1519952293822,843,-8.90,-2.04,-4.98,159,7111328
1519952293834,717,-9.14,-2.08,-4.98,159,7124592
1519952293848,754,-9.22,-2.24,-4.94,160,7137884
1519952293859,924,-9.02,-2.39,-5.10,160,7151128
1519952293876,870,-9.26,-2.12,-5.02,161,7164424
1519952293888,844,-9.18,-2.31,-4.98,162,7177724
1519952293900,906,-9.34,-2.31,-4.94,162,7190968
1519952293914,716,-9.14,-2.31,-5.02,162,7204212
1519952293929,689,-9.30,-2.24,-4.94,163,7217520
1519952293942,793,-9.14,-2.08,-4.98,164,7230824
1519952293955,582,-9.26,-2.24,-4.94,164,7244076
1519952293966,465,-9.22,-2.24,-4.98,165,7257376
1519952293982,464,-9.34,-2.24,-5.02,165,7270628
1519952293995,299,-9.26,-2.20,-4.94,166,7283924
1519952294007,252,-9.14,-2.20,-4.98,166,7297168
1519952294019,336,-9.06,-2.04,-4.98,167,7310472
1519952294036,326,-9.14,-2.00,-4.94,167,7323728
1519952294047,276,-9.14,-2.20,-4.94,168,7337020
1519952294060,309,-9.30,-2.08,-4.90,168,7350284
1519952294072,169,-9.02,-2.24,-4.98,169,7363564
1519952294089,210,-9.10,-2.00,-4.90,169,7376796
1519952294100,333,-9.14,-2.20,-4.98,170,7390108
1519952294113,260,-8.98,-2.28,-4.94,170,7403364
1519952294126,297,-9.02,-2.08,-4.90,170,7416608
1519952294142,448,-8.98,-2.04,-4.98,171,7429924
1519952294155,298,-9.06,-2.12,-4.94,171,7443172
1519952294166,317,-9.06,-2.08,-4.90,172,7456460
1519952294179,435,-8.79,-2.12,-4.94,172,7469704
1519952294196,326,-8.94,-2.24,-4.90,172,7482968
1519952294207,377,-9.02,-2.08,-4.98,173,7496260
1519952294220,486,-8.98,-2.16,-4.94,173,7509512
1519952294232,283,-8.98,-2.12,-4.98,173,7522788
1519952294249,444,-8.94,-2.04,-4.94,174,7536092
1519952294261,609,-8.98,-2.16,-4.98,174,7549356
1519952294273,555,-8.98,-2.08,-4.94,174,7562628
1519952294285,687,-9.14,-2.20,-4.90,175,7575924
1519952294301,757,-9.06,-2.16,-4.94,175,7589180
1519952294314,619,-9.06,-2.20,-4.98,175,7602448
1519952294327,744,-9.06,-2.12,-4.90,176,7615736
1519952294339,757,-9.18,-2.12,-4.98,176,7628980
1519952294352,541,-9.10,-2.20,-4.94,176,7642228
1519952294368,697,-9.14,-2.20,-5.02,176,7655472
1519952294381,705,-9.10,-2.20,-5.02,177,7668760
1519952294392,431,-9.22,-2.24,-4.94,177,7682000
1519952294404,587,-9.18,-2.20,-4.94,177,7695240
1519952294420,540,-9.14,-2.24,-4.98,177,7708480
1519952294433,491,-9.22,-2.28,-4.98,177,7721732
1519952294446,583,-9.14,-2.28,-4.98,178,7735028
1519952294457,427,-9.18,-2.28,-4.94,178,7748284
1519952294473,252,-9.22,-2.24,-4.94,178,7761516
1519952294486,405,-9.18,-2.20,-4.98,178,7774764
1519952294499,392,-9.22,-2.24,-4.94,178,7788012
1519952294511,357,-9.14,-2.16,-4.94,178,7801260
1519952294527,503,-9.18,-2.20,-4.94,179,7814560
1519952294539,493,-9.14,-2.20,-4.94,179,7827804
1519952294552,279,-9.06,-2.24,-4.98,179,7841060
1519952294564,487,-9.02,-2.16,-4.98,179,7854308
1519952294579,501,-9.10,-2.12,-4.98,179,7867544
1519952294592,520,-9.06,-2.12,-4.94,179,7880796
1519952294605,673,-9.06,-2.16,-4.94,179,7894052
1519952294618,356,-9.34,-1.88,-4.90,179,7907284
1519952294634,323,-9.06,-2.12,-5.02,179,7920516
1519952294646,593,-9.10,-2.20,-4.94,179,7933780
1519952294657,534,-8.98,-2.16,-4.94,179,7947028
1519952294672,539,-8.98,-2.16,-4.98,179,7960292
1519952294683,798,-9.10,-2.16,-4.94,179,7973536
1519952294700,866,-9.14,-2.24,-5.02,179,7986776
1519952294711,864,-9.18,-2.16,-4.98,179,8000020
1519952294724,980,-9.18,-2.20,-4.94,179,8013280
1519952294737,962,-9.14,-2.16,-4.98,179,8026528
1519952294752,880,-9.10,-2.24,-5.02,179,8039764
1519952294764,921,-9.18,-2.20,-4.94,179,8053020
1519952294777,693,-9.18,-2.20,-4.94,179,8066272
1519952294790,296,-9.26,-2.24,-4.94,179,8079520
1519952294805,0,-9.18,-2.16,-4.90,179,8092764
1519952294818,0,-9.14,-2.08,-4.94,179,8105964
1519952294830,0,-9.10,-2.16,-4.94,179,8119156
1519952294843,0,-9.06,-2.20,-5.02,179,8132368
1519952294855,0,-9.14,-2.08,-4.98,179,8145576
1519952294871,0,-9.02,-2.08,-4.98,179,8158772
1519952294883,0,-9.06,-2.12,-5.02,179,8171968
1519952294896,0,-9.02,-2.08,-4.94,179,8185180
1519952294908,0,-8.98,-2.08,-4.94,178,8198444
1519952294924,0,-9.02,-2.12,-5.02,178,8211652
1519952294937,0,-8.98,-2.08,-4.98,178,8224880
1519952294948,0,-9.02,-2.12,-4.94,178,8238068
1519952294961,0,-8.94,-2.08,-4.94,178,8251280
1519952294978,0,-8.98,-2.08,-4.98,177,8264528
1519952294989,0,-8.98,-2.12,-4.94,177,8277720
1519952295002,0,-8.90,-2.04,-4.94,177,8290920
1519952295014,0,-9.10,-2.12,-4.94,177,8304116
1519952295026,0,-9.06,-2.12,-4.98,177,8317316
1519952295043,0,-9.14,-2.20,-4.90,176,8330572
1519952295055,0,-9.06,-2.20,-4.94,176,8343772
1519952295067,0,-9.06,-2.16,-4.98,176,8356976
1519952295080,0,-9.10,-2.20,-4.98,176,8370188
1519952295096,148,-9.22,-2.20,-4.98,175,8383460
1519952295109,932,-9.18,-2.20,-4.94,175,8396704
1519952295122,980,-9.18,-2.24,-4.94,175,8409956
1519952295133,980,-9.18,-2.28,-5.02,174,8423260
1519952295150,979,-9.22,-2.28,-4.98,174,8436504
1519952295162,979,-9.26,-2.28,-4.98,174,8449768
1519952295175,980,-9.18,-2.31,-4.98,173,8463076
1519952295187,982,-9.14,-2.20,-4.94,173,8476316
1519952295202,980,-9.26,-2.24,-4.98,173,8489564
1519952295216,980,-9.14,-2.24,-4.98,172,8502872
1519952295227,980,-9.22,-2.28,-4.98,172,8516116
1519952295239,980,-9.22,-2.24,-4.98,172,8529372
1519952295256,980,-9.18,-2.20,-4.98,171,8542688
1519952295268,981,-8.98,-2.20,-4.94,171,8555940
1519952295280,980,-9.10,-2.12,-4.90,171,8569184
1519952295293,981,-9.06,-2.20,-4.94,170,8582488
1519952295310,982,-9.06,-2.08,-4.94,170,8595732
1519952295321,981,-9.06,-2.16,-4.98,169,8609032
1519952295334,980,-8.98,-2.04,-4.86,169,8622280
1519952295346,983,-8.94,-2.04,-4.98,168,8635576
1519952295362,981,-9.02,-2.16,-4.94,168,8648828
1519952295375,981,-8.98,-2.12,-4.98,167,8662116
1519952295387,983,-9.02,-2.08,-4.98,167,8675356
1519952295400,981,-8.94,-2.12,-4.98,166,8688648
1519952295415,981,-8.98,-2.20,-4.94,166,8701896
1519952295428,983,-8.98,-2.12,-4.98,165,8715196
1519952295441,981,-9.02,-2.00,-5.02,165,8728428
1519952295452,981,-9.06,-2.12,-4.90,164,8741712
1519952295465,985,-9.02,-2.20,-4.98,164,8754960
1519952295480,981,-9.02,-2.12,-4.94,163,8768260
1519952295493,981,-9.06,-2.20,-4.98,163,8781520
1519952295506,985,-9.14,-2.20,-5.02,162,8794800
1519952295518,981,-9.14,-2.20,-4.94,162,8808048
1519952295535,981,-9.10,-2.16,-4.98,161,8821332
1519952295548,981,-9.14,-2.20,-5.02,161,8834588
1519952295559,982,-9.14,-2.12,-4.94,160,8847880
1519952295571,981,-9.10,-2.12,-5.02,160,8861120
1519952295588,982,-9.06,-2.24,-4.94,159,8874412
1519952295600,981,-9.30,-2.28,-5.02,158,8887708
1519952295613,975,-9.18,-2.28,-4.90,158,8900956
1519952295625,981,-9.26,-2.24,-4.90,157,8914256
1519952295641,981,-9.22,-2.20,-5.02,156,8927544
1519952295653,979,-9.22,-2.20,-5.02,156,8940788
1519952295666,980,-9.14,-2.08,-4.98,155,8954076
1519952295677,977,-9.18,-2.24,-4.94,154,8967364
1519952295695,5,-9.14,-2.12,-4.98,154,8980584
1519952295707,0,-9.26,-2.28,-5.02,153,8993828
1519952295718,0,-8.98,-2.08,-4.94,152,9007068
1519952295731,0,-9.10,-2.08,-4.90,152,9020260
1519952295747,0,-8.94,-1.96,-4.98,151,9033500
1519952295760,0,-8.98,-2.16,-4.90,150,9046756
1519952295771,0,-9.10,-2.16,-4.90,149,9059996
1519952295785,0,-8.94,-2.24,-4.98,149,9073196
1519952295797,0,-9.02,-2.12,-4.94,149,9086400
1519952295812,0,-9.18,-2.20,-4.94,148,9099652
1519952295825,0,-8.90,-2.28,-4.98,147,9112924
1519952295838,0,-8.98,-2.12,-4.98,146,9126180
1519952295849,0,-8.98,-2.16,-4.94,145,9139432
1519952295865,0,-9.06,-1.84,-4.94,145,9152628
1519952295878,0,-8.94,-2.12,-4.86,144,9165880
1519952295891,0,-8.90,-2.04,-4.94,143,9179120
1519952295904,0,-9.14,-1.96,-4.94,143,9192336
1519952295920,0,-9.34,-2.08,-4.98,142,9205580
1519952295932,0,-8.94,-1.84,-5.02,141,9218812
1519952295944,0,-7.85,-2.16,-4.98,140,9232068
1519952295956,0,-9.18,-2.31,-4.90,139,9245328
1519952295972,0,-8.94,-2.12,-4.94,139,9258524
1519952295984,0,-9.26,-2.35,-4.94,138,9271780
1519952295997,0,-9.30,-2.35,-4.94,137,9285052
1519952296009,0,-9.10,-2.16,-4.98,136,9298304
1519952296022,0,-9.30,-1.88,-4.94,136,9311512
1519952296038,0,-9.41,-2.20,-5.06,135,9324780
1519952296050,0,-9.53,-2.24,-4.86,134,9338020
1519952296063,29,-9.30,-2.04,-4.90,133,9351308
1519952296076,90,-8.98,-2.31,-4.94,132,9364604
1519952296091,261,-9.18,-2.31,-4.94,132,9377828
1519952296103,446,-9.30,-2.28,-4.94,131,9391120
1519952296117,493,-9.34,-1.92,-4.94,129,9404404
1519952296128,550,-9.22,-2.12,-4.90,129,9417636
1519952296145,552,-9.41,-1.73,-5.02,128,9430916
1519952296157,609,-9.02,-1.88,-4.90,127,9444204
1519952296170,584,-9.30,-2.08,-4.90,126,9457484
1519952296182,692,-9.14,-2.28,-4.98,125,9470776
1519952296197,663,-9.34,-2.20,-4.90,125,9484016
1519952296210,528,-9.30,-2.04,-4.94,124,9497312
1519952296223,643,-9.14,-2.00,-4.98,123,9510624
1519952296235,524,-8.83,-2.24,-4.94,122,9523912
1519952296252,709,-9.06,-2.28,-4.98,121,9537208
1519952296263,596,-8.94,-2.63,-5.10,120,9550520
1519952296276,529,-9.02,-2.08,-4.98,119,9563808
1519952296288,588,-8.87,-1.80,-4.90,119,9577048
1519952296304,659,-8.67,-2.24,-4.90,118,9590360
1519952296316,602,-9.14,-2.00,-4.90,116,9603648
1519952296331,588,-8.83,-2.20,-4.90,116,9616892
1519952296342,500,-9.22,-1.80,-4.75,115,9630200
1519952296357,537,-9.10,-1.45,-4.79,114,9643500
1519952296370,522,-8.79,-1.80,-4.90,113,9656804
1519952296383,565,-9.22,-2.35,-4.94,112,9670100
1519952296395,541,-9.02,-2.12,-4.94,111,9683416
1519952296411,523,-8.79,-2.28,-4.98,110,9696716
1519952296423,558,-9.14,-1.45,-4.94,109,9710008
1519952296436,539,-9.02,-2.39,-4.90,108,9723316
1519952296449,594,-8.83,-2.12,-4.94,107,9736612
1519952296464,573,-8.83,-1.65,-4.90,107,9749856
1519952296476,542,-8.87,-2.08,-4.98,105,9763184
1519952296489,601,-9.14,-2.24,-4.98,105,9776444
1519952296501,590,-8.90,-2.55,-4.98,104,9789748
1519952296517,568,-8.59,-2.59,-4.82,103,9803072
1519952296530,614,-9.49,-1.96,-4.94,102,9816360
1519952296543,553,-8.59,-3.61,-4.94,101,9829660
1519952296554,544,-9.26,-2.47,-4.90,100,9842972
1519952296570,689,-9.06,-2.20,-4.94,99,9856260
1519952296584,575,-9.26,-2.39,-4.94,98,9869524
1519952296595,548,-9.02,-1.77,-4.94,97,9882804
1519952296608,555,-9.02,-1.06,-4.86,96,9896068
1519952296624,562,-9.18,-1.10,-4.94,96,9909296
1519952296636,570,-9.89,-1.96,-4.98,95,9922572
1519952296649,609,-9.06,-2.08,-4.94,93,9935828
1519952296662,567,-8.94,-2.35,-4.90,93,9949044
1519952296677,486,-9.10,-2.16,-4.98,91,9962304
1519952296689,596,-9.26,-1.92,-5.02,91,9975512
1519952296702,589,-8.94,-1.88,-4.90,90,9988776
1519952296715,550,-9.18,-2.43,-4.94,89,10002044
1519952296730,906,-9.30,-2.51,-4.86,88,10015352
1519952296743,523,-9.14,-2.24,-4.82,87,10028648
1519952296754,541,-9.10,-2.12,-4.94,86,10041952
1519952296768,623,-8.83,-2.08,-4.94,85,10055252
1519952296783,576,-9.26,-2.16,-4.90,84,10068556
1519952296796,474,-8.87,-2.16,-4.90,83,10081860
1519952296809,589,-9.18,-1.88,-4.90,82,10095156
1519952296822,567,-8.51,-1.96,-5.02,81,10108452
1519952296837,576,-9.57,-1.77,-4.94,80,10121760
1519952296850,627,-8.98,-2.12,-4.94,79,10135076
1519952296861,710,-9.06,-1.96,-4.94,79,10148336
1519952296873,571,-9.26,-2.12,-4.94,77,10161656
1519952296890,643,-8.94,-1.88,-4.90,77,10174924
1519952296902,611,-8.94,-1.88,-4.98,76,10188252
1519952296914,609,-9.22,-1.69,-4.98,75,10201564
1519952296928,904,-9.38,-2.31,-4.94,74,10214872
1519952296943,596,-9.30,-2.04,-4.98,73,10228192
1519952296955,572,-8.87,-2.08,-4.94,72,10241520
1519952296968,657,-8.75,-1.96,-4.94,71,10254840
1519952296980,616,-9.10,-2.20,-4.94,70,10268152
1519952296997,697,-9.30,-2.67,-4.98,69,10281488
1519952297009,557,-8.83,-1.96,-4.90,68,10294792
1519952297022,576,-8.87,-2.31,-5.02,68,10308052
1519952297034,608,-9.14,-1.92,-5.02,66,10321360
1519952297049,467,-9.06,-2.08,-4.94,66,10334632
1519952297062,383,-9.69,-2.28,-4.98,65,10347956
1519952297074,0,-9.14,-2.39,-4.98,64,10361248
1519952297088,17,-9.14,-2.16,-4.90,63,10374520
1519952297104,0,-9.41,-1.53,-5.06,62,10387788
1519952297115,0,-9.69,-2.20,-4.90,61,10401056
1519952297129,0,-9.06,-2.12,-4.94,60,10414320
1519952297141,0,-9.14,-2.47,-4.98,59,10427580
1519952297156,0,-9.41,-1.84,-5.02,59,10440784
1519952297169,0,-9.10,-2.00,-4.98,57,10454036
1519952297182,0,-8.87,-2.00,-4.94,56,10467296
1519952297193,0,-9.18,-2.24,-4.98,56,10480516
1519952297209,464,-9.34,-1.80,-4.90,55,10493808
1519952297222,853,-8.90,-2.31,-4.90,54,10507120
1519952297235,856,-9.06,-2.08,-4.90,53,10520428
1519952297246,974,-8.94,-1.88,-4.90,53,10533680
1519952297263,975,-9.06,-2.31,-4.94,51,10546980
1519952297275,712,-9.02,-2.08,-4.90,50,10560280
1519952297288,974,-9.02,-1.84,-4.94,50,10573524
1519952297299,950,-9.49,-1.84,-4.98,49,10586840
1519952297316,873,-8.36,-2.55,-4.98,48,10600168
1519952297328,974,-8.94,-1.92,-5.02,47,10613476
1519952297340,909,-9.10,-2.16,-4.98,46,10626784
1519952297353,629,-8.71,-1.88,-4.90,46,10640040
1519952297369,767,-9.14,-2.00,-4.90,45,10653336
1519952297382,679,-8.83,-1.88,-4.90,44,10666636
1519952297394,362,-9.22,-1.84,-4.98,43,10679936
1519952297406,503,-8.47,-1.29,-4.98,43,10693212
1519952297423,415,-8.94,-2.04,-4.90,42,10706516
1519952297435,294,-9.14,-1.96,-5.02,41,10719808
1519952297447,391,-9.02,-2.51,-4.98,40,10733120
1519952297459,351,-8.90,-2.28,-4.90,39,10746428
1519952297471,56,-9.22,-2.35,-4.90,39,10759668
1519952297488,307,-8.98,-2.63,-4.98,38,10772976
1519952297501,345,-9.30,-2.82,-4.90,37,10786296
1519952297513,123,-9.26,-1.88,-4.94,36,10799604
1519952297529,351,-8.98,-2.00,-4.94,35,10812920
1519952297541,350,-8.98,-2.08,-4.98,34,10826236
1519952297553,141,-8.87,-2.24,-4.98,34,10839508
1519952297567,380,-9.41,-2.59,-4.90,33,10852816
1519952297582,417,-9.38,-0.90,-4.90,33,10866076
1519952297594,329,-8.59,-1.57,-4.86,32,10879384
1519952297607,401,-9.06,-2.08,-4.98,31,10892700
1519952297619,293,-9.10,-1.88,-4.98,30,10906008
1519952297632,32,-9.14,-1.96,-5.02,29,10919288
1519952297647,274,-9.26,-2.16,-4.90,29,10932544
1519952297660,254,-9.14,-2.31,-4.94,28,10945864
1519952297673,172,-9.18,-1.61,-5.02,28,10959124
1519952297688,341,-9.06,-2.00,-4.94,27,10972428
1519952297701,320,-8.94,-2.08,-4.98,26,10985744
1519952297714,19,-9.18,-2.04,-4.90,26,10998996
1519952297726,243,-9.10,-2.08,-4.90,25,11012280
1519952297743,252,-9.30,-2.28,-4.94,24,11025592
1519952297754,13,-9.02,-2.16,-4.90,24,11038832
1519952297766,251,-9.06,-2.04,-4.98,23,11052124
1519952297779,315,-9.14,-1.92,-4.86,22,11065440
1519952297792,124,-9.06,-2.16,-4.94,22,11078700
1519952297808,369,-8.71,-2.20,-4.94,21,11092004
1519952297821,429,-8.94,-2.12,-4.86,20,11105316
1519952297832,255,-8.90,-2.20,-4.90,20,11118564
1519952297846,479,-8.98,-2.20,-4.94,19,11131876
1519952297860,508,-9.14,-2.16,-4.94,19,11145132
1519952297873,348,-8.98,-2.08,-4.98,18,11158444
1519952297886,465,-9.02,-2.08,-4.94,18,11171700
1519952297898,336,-8.98,-2.08,-4.94,17,11185016
1519952297914,183,-9.02,-2.16,-4.94,16,11198328
1519952297927,402,-8.98,-1.88,-4.98,16,11211616
1519952297939,313,-9.14,-1.88,-4.94,15,11224924
1519952297951,214,-8.94,-2.00,-4.94,15,11238168
1519952297966,403,-9.22,-2.47,-4.90,14,11251488
1519952297980,386,-8.75,-2.24,-4.94,14,11264748
1519952297992,253,-9.22,-2.43,-4.98,13,11278064
1519952298005,342,-9.06,-2.24,-4.98,13,11291348
1519952298020,248,-8.94,-2.20,-5.02,12,11304664
1519952298033,73,-9.10,-2.20,-5.02,12,11317920
1519952298046,281,-9.18,-2.24,-4.98,11,11331244
1519952298057,285,-9.10,-2.24,-4.94,11,11344496
1519952298073,175,-9.14,-2.16,-4.98,11,11357756
1519952298086,333,-9.18,-2.12,-4.98,10,11371060
1519952298098,319,-9.14,-2.08,-4.98,9,11384368
1519952298112,121,-9.18,-2.31,-4.94,9,11397604
1519952298127,319,-9.14,-2.35,-5.02,9,11410856
1519952298139,375,-9.38,-1.88,-4.98,8,11424168
1519952298153,252,-9.02,-2.12,-5.02,8,11437408
1519952298164,424,-9.22,-2.12,-4.94,8,11450664
1519952298180,416,-9.18,-2.20,-4.98,7,11463980
1519952298193,259,-9.18,-2.16,-4.90,7,11477220
1519952298205,406,-9.10,-2.16,-5.02,6,11490500
1519952298217,291,-9.14,-2.20,-4.94,6,11503752
1519952298233,324,-9.14,-2.12,-4.98,6,11516992
1519952298245,450,-9.14,-2.20,-4.90,5,11530272
1519952298259,345,-9.02,-2.24,-4.90,5,11543496
