Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 000BCD
Condition ID: 2
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp
1519950397181,589,-9.96,0.35,-2.63,126,6553404
1519950397193,499,-9.81,-0.04,-2.63,127,6566684
1519950397205,346,-9.96,-0.20,-2.82,128,6579992
1519950397221,505,-9.61,0.39,-2.75,129,6593312
1519950397235,463,-9.61,-0.16,-2.79,130,6606612
1519950397246,374,-9.81,-0.08,-2.67,131,6619924
1519950397260,552,-10.51,-0.71,-2.75,131,6633172
1519950397275,501,-9.92,-0.51,-2.59,132,6646480
1519950397287,490,-10.04,-0.04,-2.67,133,6659772
1519950397300,687,-10.32,-0.08,-2.79,134,6673084
1519950397311,644,-9.85,0.27,-2.79,135,6686396
1519950397327,485,-9.89,-0.04,-2.75,135,6699632
1519950397341,606,-10.59,0.24,-2.67,136,6712956
1519950397353,648,-10.12,0.20,-2.75,137,6726256
1519950397365,493,-9.65,-0.12,-2.67,138,6739560
1519950397381,644,-9.61,-0.12,-2.79,138,6752820
1519950397393,434,-9.89,-0.20,-2.82,139,6766132
1519950397406,489,-9.49,-0.08,-2.75,140,6779436
1519950397419,641,-9.61,-0.08,-2.79,141,6792744
1519950397434,565,-9.81,0.39,-2.82,142,6806044
1519950397448,402,-10.00,0.04,-2.75,143,6819328
1519950397460,534,-9.73,-0.08,-2.75,143,6832600
1519950397472,442,-9.89,-0.08,-2.79,144,6845908
1519950397487,432,-9.69,-0.04,-2.75,144,6859164
1519950397500,606,-10.00,-0.04,-2.79,145,6872464
1519950397512,625,-9.89,-0.31,-2.75,146,6885772
1519950397525,439,-9.77,-0.31,-2.71,147,6899076
1519950397541,561,-9.77,0.08,-2.75,148,6912384
1519950397553,484,-10.12,0.35,-2.67,149,6925688
1519950397566,363,-10.04,0.04,-2.71,149,6938944
1519950397578,490,-9.96,0.16,-2.63,149,6952212
1519950397594,554,-9.92,-0.12,-2.75,150,6965508
1519950397607,481,-9.92,0.00,-2.71,151,6978760
1519950397619,622,-9.92,-0.04,-2.63,152,6992060
1519950397632,468,-9.96,-0.12,-2.67,152,7005312
1519950397648,367,-10.00,-0.12,-2.75,153,7018616
1519950397660,531,-9.89,-0.08,-2.71,154,7031968
1519950397673,433,-10.00,0.04,-2.71,155,7045264
1519950397685,368,-10.08,0.00,-2.71,155,7058464
1519950397701,445,-9.81,0.08,-2.79,156,7071764
1519950397713,520,-9.96,-0.04,-2.75,157,7085060
1519950397725,456,-9.92,-0.04,-2.79,157,7098304
1519950397738,491,-9.92,0.00,-2.75,158,7111564
1519950397754,507,-10.08,0.04,-2.67,158,7124812
1519950397767,474,-9.96,0.00,-2.75,159,7138056
1519950397778,579,-9.92,0.00,-2.75,160,7151312
1519950397791,451,-10.04,0.16,-2.82,160,7164576
1519950397803,455,-9.81,0.00,-2.67,160,7177780
1519950397819,579,-9.85,-0.27,-2.79,161,7191072
1519950397832,620,-10.00,-0.04,-2.75,162,7204372
1519950397845,559,-9.89,0.00,-2.79,162,7217592
1519950397857,466,-9.92,0.12,-2.71,163,7230884
1519950397873,464,-9.96,-0.04,-2.86,163,7244132
1519950397886,490,-9.89,0.04,-2.75,164,7257440
1519950397898,583,-9.92,-0.04,-2.86,164,7270688
1519950397911,470,-9.77,-0.04,-2.75,165,7283992
1519950397926,507,-9.89,0.04,-2.71,165,7297244
1519950397938,598,-9.81,0.08,-2.79,166,7310524
1519950397951,622,-9.92,-0.12,-2.82,166,7323760
1519950397963,594,-9.92,-0.04,-2.82,167,7337068
1519950397980,607,-9.89,-0.04,-2.79,167,7350344
1519950397992,384,-9.92,0.00,-2.75,168,7363596
1519950398005,439,-9.85,0.00,-2.63,168,7376768
1519950398016,473,-9.69,0.04,-2.75,169,7390068
1519950398032,431,-9.81,-0.04,-2.71,169,7403300
1519950398045,510,-9.92,0.00,-2.67,170,7416552
1519950398058,654,-9.92,-0.08,-2.71,170,7429788
1519950398070,496,-9.92,-0.04,-2.79,170,7443052
1519950398085,560,-9.89,0.04,-2.75,171,7456352
1519950398098,648,-9.92,0.00,-2.71,171,7469540
1519950398111,452,-9.96,-0.04,-2.71,172,7482852
1519950398122,526,-9.89,0.00,-2.79,172,7496076
1519950398139,484,-9.89,0.04,-2.67,172,7509328
1519950398152,517,-10.04,0.00,-2.75,173,7522604
1519950398164,603,-9.92,0.00,-2.71,173,7535808
1519950398177,484,-9.85,0.00,-2.71,173,7548992
1519950398192,452,-9.92,-0.04,-2.71,174,7562272
1519950398204,597,-9.92,-0.04,-2.71,174,7575512
1519950398217,522,-9.96,0.08,-2.67,174,7588760
1519950398230,532,-9.89,-0.04,-2.75,175,7602044
1519950398241,665,-9.92,0.00,-2.71,175,7615244
1519950398258,547,-9.96,-0.04,-2.71,175,7628488
1519950398271,515,-9.89,0.00,-2.75,176,7641736
1519950398282,642,-9.89,-0.04,-2.71,176,7654972
1519950398295,443,-9.96,-0.04,-2.79,176,7668228
1519950398311,454,-9.89,0.00,-2.67,176,7681448
1519950398323,604,-9.92,0.00,-2.67,177,7694688
1519950398336,559,-10.00,0.00,-2.75,177,7707892
1519950398348,341,-9.92,-0.04,-2.79,177,7721148
1519950398364,519,-9.92,0.00,-2.75,177,7734360
1519950398377,500,-9.92,-0.04,-2.82,177,7747596
1519950398388,484,-9.89,-0.12,-2.75,178,7760888
1519950398402,621,-9.89,0.00,-2.75,178,7774092
1519950398417,448,-9.65,-0.04,-2.71,178,7787328
1519950398430,438,-9.89,-0.04,-2.79,178,7800580
1519950398443,598,-9.89,-0.04,-2.82,178,7813840
1519950398454,589,-9.85,-0.04,-2.75,179,7827132
1519950398467,393,-9.89,-0.04,-2.79,179,7840388
1519950398483,554,-9.92,0.04,-2.75,179,7853628
1519950398496,517,-9.89,0.20,-2.79,179,7866876
1519950398509,467,-9.92,-0.16,-2.79,179,7880136
1519950398520,605,-9.92,-0.04,-2.75,179,7893384
1519950398536,550,-9.81,0.04,-2.71,179,7906640
1519950398549,522,-9.69,-0.16,-2.79,179,7919900
1519950398561,632,-9.96,0.04,-2.71,179,7933156
1519950398573,587,-9.92,0.00,-2.71,179,7946340
1519950398590,526,-10.16,-0.27,-2.71,179,7959572
1519950398602,622,-9.89,0.00,-2.63,179,7972792
1519950398614,560,-10.00,0.00,-2.71,179,7985968
1519950398627,494,-9.92,0.00,-2.71,179,7999172
1519950398642,582,-9.89,0.00,-2.67,179,8012360
1519950398656,526,-9.92,0.04,-2.75,179,8025616
1519950398667,461,-9.92,-0.04,-2.75,179,8038860
1519950398680,546,-9.92,0.00,-2.63,179,8052080
1519950398692,615,-9.89,-0.08,-2.79,179,8065356
1519950398708,654,-9.92,0.00,-2.75,179,8078568
1519950398720,669,-9.96,0.00,-2.79,179,8091756
1519950398733,660,-9.96,-0.04,-2.79,179,8105028
1519950398746,642,-9.92,-0.04,-2.75,179,8118272
1519950398762,623,-9.96,-0.04,-2.75,179,8131524
1519950398773,603,-9.92,0.00,-2.75,179,8144728
1519950398787,573,-9.96,0.00,-2.75,179,8157924
1519950398799,546,-9.96,0.00,-2.71,179,8171112
1519950398815,530,-9.92,0.00,-2.75,179,8184308
1519950398828,522,-9.96,-0.04,-2.75,179,8197560
1519950398839,504,-9.92,0.00,-2.63,178,8210808
1519950398853,492,-9.96,-0.04,-2.75,178,8224068
1519950398864,291,-9.96,0.00,-2.71,178,8237276
1519950398880,351,-9.92,-0.04,-2.75,178,8250524
1519950398893,266,-10.00,-0.04,-2.67,178,8263772
1519950398904,210,-9.92,-0.04,-2.75,178,8277032
1519950398918,320,-9.96,-0.04,-2.71,177,8290348
1519950398934,179,-9.89,-0.08,-2.67,177,8303596
1519950398946,242,-9.96,-0.08,-2.75,177,8316844
1519950398959,342,-9.89,0.00,-2.75,177,8330064
1519950398970,388,-9.85,0.00,-2.75,177,8343252
1519950398986,454,-9.92,0.00,-2.71,176,8356484
1519950398999,547,-9.92,-0.04,-2.71,176,8369716
1519950399011,371,-9.96,0.00,-2.75,176,8382936
1519950399024,483,-9.89,-0.04,-2.79,176,8396192
1519950399039,512,-9.96,-0.04,-2.79,175,8409496
1519950399052,364,-9.92,0.00,-2.71,175,8422716
1519950399065,548,-9.96,0.04,-2.75,175,8435960
1519950399077,627,-9.96,-0.04,-2.86,174,8449236
1519950399093,652,-9.81,0.04,-2.75,174,8462484
1519950399105,981,-9.89,-0.12,-2.71,174,8475724
1519950399118,978,-9.96,0.00,-2.82,173,8488972
1519950399131,979,-9.89,0.00,-2.71,173,8502152
1519950399142,983,-10.00,0.00,-2.75,173,8515324
1519950399159,980,-9.92,0.08,-2.79,172,8528640
1519950399171,980,-9.96,0.00,-2.79,172,8541844
1519950399185,985,-9.89,0.00,-2.75,172,8555024
1519950399196,980,-9.92,-0.04,-2.75,171,8568320
1519950399211,742,-9.96,-0.04,-2.75,171,8581580
1519950399224,796,-9.96,0.00,-2.75,170,8594836
1519950399237,708,-9.89,-0.08,-2.71,170,8608088
1519950399249,503,-9.92,0.00,-2.82,170,8621296
1519950399265,638,-9.92,0.00,-2.71,169,8634532
1519950399278,584,-9.85,-0.04,-2.71,169,8647768
1519950399289,367,-9.89,-0.04,-2.67,168,8661076
1519950399303,0,-9.96,-0.04,-2.71,168,8674280
1519950399319,0,-9.81,-0.16,-2.59,167,8687540
1519950399331,0,-9.96,0.00,-2.63,167,8700704
1519950399344,0,-9.96,-0.08,-2.79,166,8713956
1519950399356,0,-10.00,0.16,-2.71,166,8727148
1519950399368,0,-10.00,-0.20,-2.67,165,8740396
1519950399384,0,-9.96,0.00,-2.71,165,8753560
1519950399397,9,-10.00,0.08,-2.67,164,8766808
1519950399410,89,-9.89,0.00,-2.71,164,8779988
1519950399421,49,-9.92,-0.16,-2.71,163,8793264
1519950399437,78,-9.96,0.00,-2.75,163,8806448
1519950399450,0,-9.85,0.04,-2.71,162,8819688
1519950399462,95,-9.89,-0.20,-2.79,161,8832948
1519950399475,0,-9.92,0.12,-2.71,161,8846160
1519950399490,102,-9.85,-0.04,-2.71,160,8859424
1519950399503,97,-9.96,0.04,-2.79,160,8872688
1519950399515,0,-9.89,0.04,-2.79,159,8885948
1519950399528,106,-9.77,0.08,-2.75,159,8899168
1519950399544,150,-9.89,-0.16,-2.79,158,8912468
1519950399556,112,-9.89,0.00,-2.75,157,8925720
1519950399569,5,-9.89,0.04,-2.71,157,8938944
1519950399582,0,-9.92,-0.08,-2.90,156,8952196
1519950399594,170,-9.81,0.00,-2.79,156,8965400
1519950399609,205,-9.85,-0.04,-2.79,155,8978692
1519950399623,123,-9.85,-0.16,-2.82,154,8991996
1519950399634,106,-9.89,-0.08,-2.79,154,9005276
1519950399647,29,-9.96,0.04,-2.79,153,9018564
1519950399663,125,-9.89,-0.12,-2.71,153,9031792
1519950399676,180,-9.81,-0.04,-2.82,152,9045116
1519950399688,143,-9.89,-0.08,-2.71,151,9058424
1519950399699,125,-9.77,0.00,-2.79,150,9071684
1519950399715,148,-9.89,-0.08,-2.67,150,9084948
1519950399728,136,-9.92,0.00,-2.79,149,9098192
1519950399741,177,-9.89,0.04,-2.67,148,9111484
1519950399753,152,-9.85,-0.31,-2.71,147,9124764
1519950399769,59,-9.61,-0.20,-2.71,147,9138004
1519950399782,158,-9.89,-0.20,-2.67,146,9151292
1519950399795,143,-9.73,-0.20,-2.63,145,9164596
1519950399806,169,-9.92,-0.12,-2.71,144,9177880
1519950399822,160,-9.65,-0.43,-2.67,144,9191136
1519950399834,47,-10.00,0.00,-2.67,143,9204372
1519950399847,161,-10.00,0.00,-2.75,142,9217600
1519950399859,151,-10.00,0.00,-2.71,142,9230796
1519950399875,177,-10.00,0.35,-2.71,141,9244088
1519950399888,161,-9.89,-0.27,-2.71,140,9257396
1519950399901,46,-9.92,-0.16,-2.71,139,9270704
1519950399913,155,-10.04,0.12,-2.71,138,9283996
1519950399928,131,-9.92,0.00,-2.71,138,9297200
1519950399941,189,-9.65,-0.20,-2.79,137,9310516
1519950399953,154,-9.85,-0.20,-2.71,136,9323824
1519950399967,44,-9.89,-0.16,-2.86,135,9337120
1519950399981,153,-9.53,-0.16,-2.75,135,9350380
1519950399994,133,-10.00,-0.24,-2.82,134,9363668
1519950400007,163,-9.77,-0.27,-2.67,133,9376968
1519950400020,150,-9.89,-0.04,-2.71,132,9390284
1519950400035,0,-9.92,0.00,-2.79,131,9403512
1519950400048,157,-9.69,0.00,-2.71,130,9416720
1519950400060,56,-10.16,0.43,-2.82,129,9429988
1519950400073,175,-9.61,-0.16,-2.79,129,9443240
1519950400089,162,-9.53,-0.47,-2.63,128,9456532
1519950400101,0,-9.73,-0.43,-2.79,127,9469816
1519950400113,141,-9.81,-0.04,-2.71,126,9483100
1519950400126,0,-9.85,-0.08,-2.75,125,9496364
1519950400142,174,-9.89,-0.04,-2.86,124,9509648
1519950400155,124,-9.81,0.04,-2.75,124,9522920
1519950400167,0,-9.96,0.00,-2.79,123,9536140
1519950400179,65,-9.89,-0.08,-2.82,122,9549400
1519950400192,3,-9.81,-0.08,-2.79,121,9562660
1519950400207,200,-9.96,-0.27,-2.71,120,9575944
1519950400220,123,-10.00,-0.16,-2.79,119,9589252
1519950400233,0,-9.92,-0.20,-2.59,118,9602544
1519950400244,81,-10.28,0.20,-2.82,118,9615772
1519950400260,127,-9.85,-0.20,-2.67,116,9629072
1519950400273,161,-10.08,0.71,-2.79,115,9642384
1519950400286,115,-10.36,0.16,-2.79,115,9655640
1519950400298,0,-10.36,0.00,-2.63,114,9668872
1519950400314,100,-9.89,0.04,-2.82,113,9682148
1519950400326,183,-9.89,-0.27,-2.63,112,9695428
1519950400338,161,-10.36,0.20,-2.79,111,9708736
1519950400352,75,-9.89,0.00,-2.71,110,9721980
1519950400368,0,-9.85,-0.35,-2.75,109,9735236
1519950400379,121,-9.96,0.08,-2.67,108,9748512
1519950400391,187,-9.61,-0.16,-2.63,107,9761784
1519950400404,163,-9.77,0.12,-2.75,106,9775080
1519950400420,51,-9.96,0.16,-2.75,106,9788300
1519950400432,0,-10.08,0.12,-2.75,104,9801560
1519950400446,122,-9.92,0.00,-2.79,104,9814740
1519950400457,192,-9.81,-0.63,-2.86,103,9828024
1519950400474,155,-9.61,-0.55,-2.71,102,9841316
1519950400485,13,-9.61,-1.18,-2.75,101,9854588
1519950400498,0,-10.04,-0.12,-2.71,100,9867848
1519950400510,134,-9.89,0.08,-2.75,99,9881128
1519950400527,172,-9.92,0.08,-2.71,98,9894404
1519950400540,144,-9.96,-0.24,-2.79,97,9907692
1519950400552,0,-9.81,-0.31,-2.75,96,9920960
1519950400565,0,-9.92,-0.12,-2.86,95,9934220
1519950400579,131,-10.47,0.78,-2.86,95,9947448
1519950400592,180,-9.89,-0.08,-2.82,93,9960736
1519950400605,145,-9.89,-0.08,-2.82,92,9974016
1519950400618,0,-9.85,-0.16,-2.79,92,9987228
1519950400630,95,-9.92,-0.12,-2.79,90,10000492
1519950400645,116,-9.89,0.12,-2.75,90,10013756
1519950400658,188,-9.81,-0.04,-2.75,89,10027048
1519950400671,146,-10.00,0.04,-2.71,88,10040348
1519950400683,0,-9.61,-0.27,-2.79,87,10053644
1519950400698,78,-9.89,0.39,-2.82,86,10066916
1519950400711,80,-9.92,-0.08,-2.71,85,10080192
1519950400724,184,-10.00,0.24,-2.71,84,10093480
1519950400737,151,-9.96,0.16,-2.79,83,10106796
1519950400751,0,-10.04,-0.04,-2.79,82,10120068
1519950400764,65,-9.77,-0.08,-2.82,81,10133356
1519950400777,107,-9.96,0.08,-2.59,80,10146656
1519950400790,194,-9.73,-0.39,-2.67,79,10159956
1519950400805,147,-9.92,-0.12,-2.63,79,10173216
1519950400819,0,-9.73,-0.04,-2.63,77,10186508
1519950400830,133,-9.96,0.20,-2.82,76,10199808
1519950400842,105,-9.81,-0.39,-2.71,76,10213064
1519950400859,170,-10.67,1.53,-2.90,75,10226384
1519950400871,137,-9.57,-0.67,-2.59,74,10239696
1519950400884,0,-9.77,0.08,-2.75,73,10252980
1519950400896,132,-10.08,-0.12,-2.71,72,10266260
1519950400911,23,-9.89,-0.31,-2.67,71,10279572
1519950400924,158,-9.85,-0.20,-2.79,70,10292876
1519950400937,137,-10.00,0.47,-2.79,69,10306184
1519950400949,0,-9.73,-0.20,-2.79,68,10319484
1519950400964,132,-9.49,-0.04,-2.79,68,10332756
1519950400978,0,-9.81,-0.20,-2.71,67,10346048
1519950400989,161,-9.85,-0.08,-2.75,65,10359340
1519950401003,137,-9.77,-0.08,-2.82,65,10372608
1519950401019,0,-10.00,0.39,-2.75,64,10385900
1519950401031,131,-9.45,-0.27,-2.71,62,10399192
1519950401044,165,-9.96,0.04,-2.67,62,10412484
1519950401056,166,-9.65,-0.04,-2.94,61,10425792
1519950401072,135,-10.00,0.31,-2.71,60,10439092
1519950401085,0,-10.12,0.35,-2.98,59,10452388
1519950401096,131,-9.85,0.00,-2.82,58,10465632
1519950401110,84,-9.77,-0.08,-2.67,57,10478944
1519950401125,164,-9.77,-0.31,-2.82,56,10492260
1519950401137,132,-9.92,-0.04,-2.79,55,10505580
1519950401150,0,-10.00,0.27,-2.79,55,10518824
1519950401162,128,-10.00,0.08,-2.79,54,10532116
1519950401179,0,-9.92,0.08,-2.79,53,10545412
1519950401190,148,-9.96,-0.08,-2.79,52,10558692
1519950401203,128,-10.00,0.12,-2.79,52,10571964
1519950401216,0,-10.04,0.00,-2.79,50,10585204
1519950401231,129,-10.00,0.04,-2.75,50,10598444
1519950401244,0,-10.24,0.78,-2.79,49,10611756
1519950401257,149,-9.77,0.31,-2.67,48,10625040
1519950401268,115,-9.92,-0.20,-2.75,47,10638320
1519950401285,0,-9.96,-0.12,-2.71,46,10651628
1519950401297,129,-9.45,-0.51,-2.71,45,10664912
1519950401311,160,-9.96,-0.39,-2.67,45,10678184
1519950401322,146,-10.20,0.20,-2.79,44,10691524
1519950401338,124,-9.69,0.00,-2.59,43,10704788
1519950401350,0,-10.08,0.71,-2.67,42,10718064
1519950401363,128,-9.92,0.00,-2.63,41,10731316
1519950401375,164,-9.85,0.16,-2.75,41,10744580
1519950401391,153,-9.89,-0.04,-2.75,40,10757884
1519950401403,118,-9.77,-0.12,-2.75,39,10771216
1519950401416,0,-9.61,-0.47,-2.71,38,10784524
1519950401428,129,-10.04,0.43,-2.75,37,10797812
1519950401444,169,-9.73,-0.39,-2.90,37,10811080
1519950401457,146,-9.69,-0.04,-2.71,36,10824416
1519950401470,106,-9.85,0.39,-2.82,35,10837748
1519950401482,0,-9.85,-0.43,-2.75,34,10851036
1519950401497,129,-10.12,0.51,-2.75,34,10864288
1519950401510,166,-9.92,0.00,-2.71,33,10877548
1519950401522,143,-10.12,0.12,-2.79,32,10890860
1519950401535,115,-9.69,-0.27,-2.71,32,10904140
1519950401550,0,-9.77,-0.12,-2.79,31,10917432
1519950401563,131,-9.89,-0.12,-2.71,30,10930740
1519950401575,165,-9.89,-0.20,-2.71,30,10944028
1519950401588,144,-9.92,0.20,-2.86,29,10957340
1519950401603,81,-9.85,-0.35,-2.75,28,10970648
1519950401616,0,-9.96,0.00,-2.75,27,10983912
1519950401629,129,-9.89,-0.20,-2.71,27,10997160
1519950401641,162,-9.89,0.24,-2.79,26,11010476
1519950401657,140,-10.24,0.20,-2.71,26,11023752
1519950401670,82,-9.89,-0.16,-2.79,25,11037072
1519950401682,0,-9.89,-0.12,-2.75,24,11050360
1519950401694,130,-9.89,0.12,-2.79,24,11063624
1519950401710,163,-9.85,-0.08,-2.75,23,11076948
1519950401723,141,-9.92,0.16,-2.82,22,11090268
1519950401736,55,-9.73,0.16,-2.75,22,11103532
1519950401749,22,-9.89,-0.04,-2.71,21,11116816
1519950401764,133,-9.81,-0.12,-2.67,20,11130124
1519950401776,168,-10.00,-0.08,-2.59,20,11143408
1519950401788,142,-9.89,-0.20,-2.75,19,11156744
1519950401801,81,-9.89,-0.08,-2.63,19,11170008
1519950401816,109,-9.77,-0.12,-2.71,18,11183328
1519950401829,137,-9.92,-0.08,-2.75,18,11196588
1519950401841,159,-9.85,0.12,-2.71,17,11209896
1519950401853,143,-10.04,0.04,-2.71,17,11223164
1519950401870,161,-9.85,-0.27,-2.63,16,11236476
1519950401882,125,-10.04,-0.16,-2.71,15,11249800
1519950401895,131,-9.92,0.00,-2.67,15,11263044
1519950401908,167,-9.89,-0.16,-2.79,14,11276348
1519950401924,140,-10.12,-0.04,-2.75,14,11289608
1519950401936,24,-9.89,0.16,-2.79,13,11302924
1519950401947,125,-9.89,0.00,-2.67,13,11316112
1519950401960,131,-9.85,-0.16,-2.71,12,11329412
1519950401976,161,-10.00,0.04,-2.71,12,11342664
1519950401988,147,-9.92,0.04,-2.75,11,11355968
1519950402003,17,-9.89,-0.08,-2.71,11,11369212
1519950402014,128,-9.81,0.00,-2.75,10,11382468
1519950402030,75,-9.89,0.08,-2.79,10,11395708
1519950402042,168,-9.89,-0.27,-2.86,9,11408988
1519950402055,137,-9.92,0.08,-2.79,9,11422224
1519950402066,0,-9.89,-0.04,-2.75,9,11435440
1519950402079,130,-10.00,0.12,-2.75,8,11448708
1519950402095,117,-9.81,0.04,-2.71,8,11461952
1519950402107,123,-9.85,-0.08,-2.67,7,11475236
1519950402120,133,-9.92,-0.04,-2.82,7,11488480
1519950402133,0,-9.89,-0.04,-2.75,7,11501696
1519950402148,130,-9.89,0.00,-2.75,6,11514924
1519950402162,13,-9.89,0.04,-2.79,6,11528148
1519950402174,165,-9.96,0.00,-2.67,6,11541324
1519950402186,130,-9.89,-0.04,-2.71,5,11554596
1519950402202,0,-9.92,0.04,-2.79,5,11567808
1519950402215,128,-9.92,-0.04,-2.71,5,11581020
1519950402226,110,-9.96,-0.04,-2.75,4,11594300
1519950402240,145,-9.92,0.04,-2.75,4,11607536
1519950402254,122,-9.92,-0.04,-2.71,4,11620776
1519950402268,0,-9.92,-0.04,-2.79,3,11634056
1519950402280,130,-9.92,-0.04,-2.71,3,11647276
