Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 000BF8
Condition ID: 2
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp
1519952997204,981,-9.18,1.80,-3.53,82,5915352
1519952997220,981,-9.34,1.65,-3.65,83,5928600
1519952997233,981,-9.45,2.24,-3.61,85,5941876
1519952997247,981,-9.10,2.28,-3.61,85,5955084
1519952997258,980,-9.34,2.00,-3.65,86,5968344
1519952997274,981,-9.02,2.20,-3.61,87,5981604
1519952997287,980,-9.34,2.16,-3.61,88,5994864
1519952997299,980,-9.57,1.84,-3.65,89,6008132
1519952997312,980,-9.61,2.16,-3.69,90,6021400
1519952997327,979,-9.49,2.20,-3.53,91,6034672
1519952997339,980,-9.38,1.92,-3.61,92,6047924
1519952997352,747,-9.41,2.00,-3.73,93,6061184
1519952997364,0,-8.98,2.24,-3.65,94,6074424
1519952997377,0,-9.53,2.00,-3.61,95,6087636
1519952997392,0,-9.26,2.12,-3.65,96,6100852
1519952997405,0,-9.34,2.24,-3.80,96,6114020
1519952997418,0,-9.26,1.65,-3.73,98,6127232
1519952997430,0,-9.53,2.12,-3.57,99,6140456
1519952997446,0,-9.30,2.00,-3.53,99,6153636
1519952997458,0,-9.26,2.20,-3.61,100,6166872
1519952997471,0,-9.49,2.12,-3.57,101,6180120
1519952997484,0,-9.18,2.04,-3.61,102,6193360
1519952997499,0,-9.45,1.92,-3.57,103,6206600
1519952997512,0,-9.30,2.24,-3.61,104,6219844
1519952997523,0,-9.10,2.08,-3.61,105,6233068
1519952997537,0,-9.30,2.08,-3.61,106,6246308
1519952997552,0,-9.30,2.12,-3.57,107,6259544
1519952997565,0,-9.30,2.00,-3.61,108,6272776
1519952997578,0,-9.14,1.84,-3.73,109,6286016
1519952997590,0,-9.41,2.20,-3.61,110,6299260
1519952997601,0,-9.73,1.80,-3.53,110,6312444
1519952997618,0,-9.49,2.31,-3.69,111,6325688
1519952997630,0,-9.22,2.04,-3.57,112,6338936
1519952997643,0,-9.26,2.08,-3.65,113,6352192
1519952997654,0,-9.30,2.16,-3.61,114,6365444
1519952997672,0,-9.38,2.00,-3.61,115,6378680
1519952997683,0,-9.41,2.04,-3.57,116,6391920
1519952997697,0,-9.34,2.16,-3.61,117,6405160
1519952997709,0,-9.10,2.24,-3.53,118,6418388
1519952997725,0,-9.53,2.08,-3.61,118,6431592
1519952997737,0,-9.06,2.00,-3.57,119,6444832
1519952997750,0,-9.49,2.16,-3.57,120,6458088
1519952997762,0,-9.41,1.96,-3.69,121,6471336
1519952997777,0,-9.41,2.04,-3.61,122,6484572
1519952997790,0,-9.41,2.00,-3.61,123,6497808
1519952997803,0,-8.87,1.92,-3.69,124,6511076
1519952997815,0,-9.30,2.75,-3.65,125,6524340
1519952997827,0,-9.57,1.77,-3.73,125,6537536
1519952997844,0,-9.34,2.04,-3.65,126,6550800
1519952997855,0,-9.14,2.04,-3.65,128,6564060
1519952997869,0,-9.41,2.12,-3.65,128,6577256
1519952997881,0,-8.87,2.08,-3.61,129,6590496
1519952997896,0,-9.06,1.88,-3.49,130,6603744
1519952997909,0,-9.34,2.08,-3.61,131,6616984
1519952997921,0,-9.02,2.20,-3.57,131,6630184
1519952997934,0,-9.41,2.20,-3.61,132,6643440
1519952997949,0,-9.10,2.39,-3.57,133,6656680
1519952997962,0,-9.34,2.28,-3.53,134,6669916
1519952997974,0,-9.57,2.00,-3.61,135,6683160
1519952997987,0,-9.34,2.08,-3.61,135,6696368
1519952998002,0,-9.65,2.67,-3.73,136,6709628
1519952998015,0,-9.22,2.08,-3.65,137,6722880
1519952998028,0,-9.34,1.96,-3.65,138,6736120
1519952998039,0,-9.41,2.08,-3.65,139,6749376
1519952998052,0,-9.34,1.88,-3.80,139,6762564
1519952998069,0,-9.22,1.96,-3.61,140,6775784
1519952998082,0,-9.45,2.12,-3.65,141,6789028
1519952998093,0,-9.26,1.80,-3.61,142,6802280
1519952998106,0,-9.26,2.08,-3.61,143,6815516
1519952998121,0,-9.34,1.92,-3.61,143,6828704
1519952998134,0,-9.38,1.92,-3.65,144,6841952
1519952998147,0,-9.22,2.08,-3.61,145,6855196
1519952998160,0,-9.22,2.12,-3.65,145,6868396
1519952998175,0,-9.26,2.00,-3.61,146,6881636
1519952998188,0,-9.38,2.04,-3.61,147,6894880
1519952998199,0,-9.38,1.73,-3.57,148,6908128
1519952998212,0,-9.38,2.43,-3.61,148,6921320
1519952998227,0,-9.69,1.88,-3.57,149,6934552
1519952998240,0,-9.41,2.04,-3.61,150,6947784
1519952998254,0,-9.49,1.92,-3.61,150,6960968
1519952998265,0,-9.53,1.92,-3.61,151,6974200
1519952998278,0,-9.22,2.12,-3.69,152,6987444
1519952998294,0,-9.49,2.12,-3.69,153,7000684
1519952998306,0,-9.45,2.08,-3.57,153,7013876
1519952998319,0,-9.53,2.04,-3.61,154,7027120
1519952998331,0,-9.34,2.12,-3.65,155,7040368
1519952998347,0,-9.34,2.00,-3.73,155,7053568
1519952998359,0,-9.61,2.04,-3.73,156,7066808
1519952998372,0,-9.34,2.16,-3.65,156,7080008
1519952998384,0,-9.41,2.04,-3.73,157,7093240
1519952998400,0,-9.30,2.16,-3.69,157,7106440
1519952998413,0,-9.26,2.08,-3.57,158,7119688
1519952998425,0,-9.30,2.12,-3.65,159,7132936
1519952998438,0,-9.26,2.08,-3.65,159,7146144
1519952998450,0,-9.30,2.08,-3.61,160,7159388
1519952998465,0,-9.22,2.04,-3.61,160,7172576
1519952998478,0,-9.38,2.12,-3.57,161,7185824
1519952998490,0,-9.30,2.08,-3.57,162,7199076
1519952998503,0,-9.18,2.20,-3.57,162,7212276
1519952998519,0,-9.41,2.04,-3.69,163,7225508
1519952998531,0,-9.30,2.20,-3.65,164,7238776
1519952998544,0,-9.22,2.16,-3.61,164,7251980
1519952998556,0,-9.22,2.24,-3.65,165,7265216
1519952998572,0,-9.30,2.16,-3.65,165,7278412
1519952998585,0,-9.34,2.12,-3.65,166,7291648
1519952998598,0,-9.34,2.12,-3.73,166,7304864
1519952998609,0,-9.34,2.12,-3.61,166,7318056
1519952998625,0,-9.38,2.00,-3.65,167,7331308
1519952998638,0,-9.30,2.16,-3.65,167,7344524
1519952998651,0,-9.30,2.20,-3.65,168,7357780
1519952998662,0,-9.41,1.96,-3.61,168,7370968
1519952998675,0,-9.22,2.55,-3.57,169,7384232
1519952998691,0,-9.49,2.12,-3.69,169,7397436
1519952998703,0,-9.38,2.20,-3.57,170,7410672
1519952998716,0,-9.38,2.16,-3.61,170,7423860
1519952998728,0,-9.38,2.12,-3.65,170,7437052
1519952998745,0,-9.49,2.04,-3.65,171,7450288
1519952998757,0,-9.22,2.24,-3.57,171,7463480
1519952998770,0,-9.30,2.12,-3.69,172,7476728
1519952998781,0,-9.45,2.04,-3.73,172,7489944
1519952998797,0,-9.26,2.20,-3.65,172,7503144
1519952998810,0,-9.41,2.24,-3.69,173,7516396
1519952998823,0,-9.30,2.20,-3.65,173,7529604
1519952998834,0,-9.49,2.12,-3.69,173,7542804
1519952998847,0,-9.38,2.12,-3.69,174,7556044
1519952998863,0,-9.30,2.08,-3.69,174,7569244
1519952998875,0,-9.41,2.04,-3.57,174,7582448
1519952998887,0,-9.38,2.28,-3.69,175,7595696
1519952998900,0,-9.41,2.12,-3.61,175,7608880
1519952998917,0,-9.30,2.08,-3.65,175,7622092
1519952998928,0,-9.38,2.16,-3.65,176,7635336
1519952998941,0,-9.45,2.00,-3.61,176,7648540
1519952998954,0,-9.30,2.16,-3.65,176,7661732
1519952998969,0,-9.38,2.12,-3.65,176,7674936
1519952998982,0,-9.34,2.16,-3.69,177,7688176
1519952998995,0,-9.26,2.20,-3.61,177,7701376
1519952999006,0,-9.30,2.12,-3.61,177,7714572
1519952999018,0,-9.34,2.16,-3.61,177,7727768
1519952999035,0,-9.38,2.16,-3.61,177,7740968
1519952999047,0,-9.34,2.12,-3.61,178,7754220
1519952999060,0,-9.41,2.12,-3.73,178,7767412
1519952999073,0,-9.34,2.04,-3.65,178,7780612
1519952999089,0,-9.38,2.20,-3.61,178,7793804
1519952999101,0,-9.34,2.08,-3.65,178,7806992
1519952999113,0,-9.34,2.08,-3.53,178,7820176
1519952999126,0,-9.38,2.16,-3.57,179,7833424
1519952999138,0,-9.38,2.12,-3.61,179,7846620
1519952999154,0,-9.30,2.20,-3.53,179,7859812
1519952999167,0,-9.41,2.12,-3.61,179,7873012
1519952999179,0,-9.38,2.04,-3.65,179,7886208
1519952999190,0,-9.38,2.04,-3.61,179,7899416
1519952999207,0,-9.38,2.12,-3.65,179,7912608
1519952999219,0,-9.26,2.24,-3.65,179,7925816
1519952999233,0,-9.41,2.16,-3.61,179,7939000
1519952999245,0,-9.34,2.16,-3.61,179,7952212
1519952999261,0,-9.34,2.20,-3.61,179,7965404
1519952999273,0,-9.38,2.12,-3.69,179,7978596
1519952999285,0,-9.38,2.08,-3.61,179,7991792
1519952999297,0,-9.38,2.08,-3.65,179,8005012
1519952999310,0,-9.34,2.16,-3.69,179,8018216
1519952999326,0,-9.38,2.12,-3.57,179,8031416
1519952999339,0,-9.34,2.16,-3.65,179,8044632
1519952999351,0,-9.38,2.16,-3.53,179,8057820
1519952999364,0,-9.34,2.12,-3.57,179,8071024
1519952999379,0,-9.38,2.20,-3.57,179,8084224
1519952999392,0,-9.34,2.12,-3.65,179,8097408
1519952999404,0,-9.38,2.12,-3.61,179,8110604
1519952999416,0,-9.34,2.16,-3.65,179,8123804
1519952999428,0,-9.34,2.16,-3.73,179,8137000
1519952999445,0,-9.38,2.16,-3.65,179,8150204
1519952999457,0,-9.34,2.12,-3.65,179,8163408
1519952999470,0,-9.38,2.12,-3.61,179,8176584
1519952999482,0,-9.38,2.08,-3.65,179,8189796
1519952999498,0,-9.34,2.08,-3.61,178,8203032
1519952999511,0,-9.34,2.12,-3.57,178,8216224
1519952999522,0,-9.34,2.12,-3.61,178,8229412
1519952999534,0,-9.26,2.08,-3.65,178,8242628
1519952999551,0,-9.41,2.08,-3.65,178,8255824
1519952999563,0,-9.34,2.08,-3.65,178,8269024
1519952999576,0,-9.45,2.12,-3.61,177,8282276
1519952999588,0,-9.34,2.08,-3.57,177,8295480
1519952999601,0,-9.30,2.20,-3.69,177,8308672
1519952999617,0,-9.38,2.08,-3.61,177,8321864
1519952999629,0,-9.34,2.12,-3.57,177,8335060
1519952999642,0,-9.34,2.12,-3.61,176,8348296
1519952999654,0,-9.49,2.20,-3.73,176,8361496
1519952999670,0,-9.30,2.16,-3.65,176,8374708
1519952999682,0,-9.26,2.04,-3.65,176,8387908
1519952999694,0,-9.30,2.16,-3.65,175,8401156
1519952999707,32,-9.34,2.16,-3.65,175,8414356
1519952999722,187,-9.38,2.20,-3.61,175,8427592
1519952999735,312,-9.38,2.20,-3.53,174,8440876
1519952999749,428,-9.34,2.16,-3.61,174,8454104
1519952999761,511,-9.26,2.20,-3.61,174,8467332
1519952999772,581,-9.30,2.04,-3.61,174,8480560
1519952999789,622,-9.38,2.20,-3.69,173,8493860
1519952999802,642,-9.34,2.16,-3.61,173,8507092
1519952999815,650,-9.34,2.20,-3.69,172,8520376
1519952999825,647,-9.38,2.24,-3.61,172,8533600
1519952999842,637,-9.34,2.04,-3.61,172,8546832
1519952999854,620,-9.38,2.12,-3.69,171,8560116
1519952999867,592,-9.30,2.12,-3.61,171,8573360
1519952999878,573,-9.30,2.04,-3.61,171,8586604
1519952999896,555,-9.38,2.08,-3.65,170,8599904
1519952999908,544,-9.30,2.16,-3.65,169,8613212
1519952999920,527,-9.34,2.16,-3.73,169,8626460
1519952999932,519,-9.38,2.12,-3.65,169,8639704
1519952999948,532,-9.45,2.12,-3.65,168,8652992
1519952999961,556,-9.34,2.16,-3.65,168,8666236
1519952999973,597,-9.38,2.08,-3.69,167,8679516
1519952999986,647,-9.30,2.16,-3.69,167,8692752
1519953000002,715,-9.38,2.12,-3.61,166,8706024
1519953000014,791,-9.38,2.12,-3.65,166,8719256
1519953000027,858,-9.45,2.12,-3.61,165,8732540
1519953000039,921,-9.41,2.16,-3.53,165,8745764
1519953000055,967,-9.45,2.16,-3.57,164,8759048
1519953000067,976,-9.41,2.08,-3.61,164,8772292
1519953000079,976,-9.49,2.24,-3.61,163,8785572
1519953000092,976,-9.34,2.16,-3.61,163,8798800
1519953000107,957,-9.38,2.20,-3.65,162,8812108
1519953000120,922,-9.41,2.08,-3.65,162,8825340
1519953000133,900,-9.34,2.12,-3.65,161,8838632
1519953000145,882,-9.26,2.16,-3.65,161,8851872
1519953000157,872,-9.45,2.12,-3.69,160,8865180
1519953000173,857,-9.38,2.12,-3.61,160,8878420
1519953000187,840,-9.30,2.12,-3.65,159,8891712
1519953000198,815,-9.49,2.12,-3.65,158,8905016
1519953000211,795,-9.34,2.08,-3.61,158,8918260
1519953000227,777,-9.38,2.24,-3.61,157,8931548
1519953000239,762,-9.49,2.04,-3.53,156,8944840
1519953000251,749,-9.26,2.08,-3.61,156,8958080
1519953000264,733,-9.57,1.92,-3.80,155,8971360
1519953000280,731,-9.34,1.96,-3.61,154,8984656
1519953000292,734,-9.26,2.16,-3.65,154,8997872
1519953000306,737,-9.34,2.16,-3.61,153,9011140
1519953000317,738,-9.45,2.12,-3.49,152,9024440
1519953000333,744,-9.34,2.08,-3.61,152,9037672
1519953000346,750,-9.34,2.12,-3.69,151,9050948
1519953000358,748,-9.45,2.16,-3.65,150,9064224
1519953000371,741,-9.38,2.04,-3.65,150,9077472
1519953000387,737,-9.49,2.35,-3.61,149,9090744
1519953000399,727,-9.26,2.24,-3.69,148,9104032
1519953000411,706,-9.38,2.04,-3.65,148,9117264
1519953000424,700,-9.45,2.16,-3.61,147,9130544
1519953000440,681,-9.41,2.20,-3.65,146,9143828
1519953000452,660,-9.38,2.08,-3.61,145,9157120
1519953000464,646,-9.61,2.20,-3.53,145,9170376
1519953000477,626,-9.38,2.28,-3.61,144,9183668
1519953000493,620,-9.49,2.16,-3.69,143,9196964
1519953000505,610,-9.18,1.84,-3.61,143,9210220
1519953000518,591,-9.45,2.82,-3.80,142,9223520
1519953000531,584,-9.34,2.16,-3.69,141,9236816
1519953000546,577,-9.53,2.24,-3.57,140,9250128
1519953000558,579,-9.34,2.04,-3.73,139,9263412
1519953000571,569,-9.34,2.24,-3.65,139,9276656
1519953000584,562,-9.41,1.92,-3.53,138,9289944
1519953000599,569,-9.41,2.35,-3.77,137,9303224
1519953000611,568,-9.18,2.00,-3.57,136,9316508
1519953000625,570,-9.45,2.16,-3.65,135,9329816
1519953000637,568,-9.38,2.55,-3.49,135,9343068
1519953000652,568,-9.18,2.28,-3.61,134,9356344
1519953000665,578,-9.38,2.00,-3.65,133,9369624
1519953000677,574,-9.30,2.12,-3.65,132,9382920
1519953000689,584,-9.41,2.16,-3.57,131,9396184
1519953000706,585,-9.26,1.96,-3.57,130,9409452
1519953000718,585,-9.53,2.43,-3.65,129,9422748
1519953000730,586,-9.10,2.43,-3.57,129,9435972
1519953000743,587,-9.14,2.24,-3.57,128,9449248
1519953000758,593,-9.34,2.08,-3.57,127,9462552
1519953000772,587,-9.41,2.04,-3.61,126,9475840
1519953000785,580,-9.34,2.28,-3.65,125,9489136
1519953000797,579,-9.30,2.08,-3.65,124,9502448
1519953000812,577,-9.22,2.12,-3.69,124,9515668
1519953000825,591,-9.38,1.92,-3.65,122,9528940
1519953000837,592,-9.41,2.00,-3.65,122,9542160
1519953000850,621,-9.45,1.96,-3.77,121,9555452
1519953000862,669,-9.18,2.39,-3.73,120,9568744
1519953000879,722,-9.38,2.08,-3.61,119,9582044
1519953000891,799,-9.10,2.08,-3.61,118,9595328
1519953000903,864,-9.45,2.16,-3.69,117,9608624
1519953000915,933,-9.41,1.96,-3.61,116,9621900
1519953000932,976,-8.87,2.28,-3.69,116,9635156
1519953000943,974,-9.41,2.12,-3.57,115,9648444
1519953000956,976,-9.45,1.96,-3.69,114,9661728
1519953000969,976,-9.34,2.12,-3.57,113,9675020
1519953000984,976,-9.45,2.00,-3.53,112,9688288
1519953000997,975,-9.22,2.20,-3.61,111,9701568
1519953001009,976,-9.69,2.55,-3.69,110,9714868
1519953001022,976,-9.61,2.12,-3.73,110,9728104
1519953001037,947,-9.34,2.20,-3.57,108,9741388
1519953001051,918,-9.30,2.00,-3.65,107,9754664
1519953001063,898,-9.34,2.08,-3.53,107,9767884
1519953001075,882,-9.30,1.92,-3.61,106,9781152
1519953001091,869,-9.61,2.28,-3.73,105,9794432
1519953001104,854,-9.49,2.24,-3.61,104,9807712
1519953001116,823,-9.14,1.84,-3.65,103,9820980
1519953001128,800,-8.90,1.80,-3.45,102,9834260
1519953001144,783,-9.49,2.00,-3.61,101,9847544
1519953001156,772,-9.18,2.16,-3.49,100,9860836
1519953001169,752,-9.22,2.04,-3.61,99,9874096
1519953001181,743,-9.69,2.16,-3.69,98,9887356
1519953001198,741,-9.65,2.47,-3.65,97,9900620
1519953001210,742,-9.49,1.84,-3.49,96,9913880
1519953001223,742,-9.77,2.24,-3.57,96,9927100
1519953001234,743,-9.10,2.12,-3.53,94,9940360
1519953001250,742,-9.34,1.88,-3.61,94,9953576
1519953001263,741,-9.06,2.04,-3.65,93,9966844
1519953001276,738,-9.26,2.16,-3.69,91,9980104
1519953001289,732,-9.22,2.04,-3.57,91,9993312
1519953001304,725,-9.53,2.35,-3.61,90,10006568
1519953001317,714,-9.41,1.96,-3.69,89,10019856
1519953001329,700,-9.81,2.86,-3.61,88,10033168
1519953001341,691,-9.49,2.16,-3.57,87,10046456
1519953001358,680,-9.38,2.20,-3.65,86,10059756
1519953001370,673,-9.34,1.96,-3.65,85,10073040
1519953001381,664,-9.22,2.24,-3.73,84,10086324
1519953001394,654,-9.26,2.12,-3.61,83,10099612
1519953001407,658,-9.85,2.16,-3.53,82,10112908
1519953001423,657,-9.77,2.63,-3.73,82,10126160
1519953001435,654,-9.73,1.96,-3.65,80,10139444
1519953001448,651,-9.26,2.20,-3.53,80,10152688
1519953001460,651,-9.45,2.00,-3.73,78,10165980
1519953001476,651,-9.10,1.92,-3.65,78,10179216
1519953001488,653,-9.34,2.67,-3.73,77,10192516
1519953001500,641,-8.90,2.04,-3.65,76,10205800
1519953001513,640,-9.26,1.92,-3.73,75,10219080
1519953001530,639,-9.18,2.24,-3.61,74,10232392
1519953001541,650,-9.22,1.88,-3.61,73,10245680
1519953001554,654,-9.41,2.12,-3.65,72,10258976
1519953001567,676,-9.02,1.96,-3.61,71,10272264
1519953001583,714,-9.34,2.12,-3.69,70,10285568
1519953001594,768,-9.77,2.63,-3.84,69,10298876
1519953001607,820,-9.14,2.20,-3.65,68,10312180
1519953001620,877,-9.38,1.80,-3.61,68,10325428
1519953001635,928,-9.10,2.12,-3.65,66,10338728
1519953001648,973,-9.49,2.00,-3.73,65,10352028
1519953001661,976,-9.34,2.28,-3.65,65,10365288
1519953001672,981,-9.49,2.00,-3.80,64,10378592
1519953001689,974,-9.26,1.77,-3.61,63,10391900
1519953001702,970,-9.22,1.88,-3.53,62,10405208
1519953001713,928,-9.41,2.04,-3.69,61,10418524
1519953001726,908,-9.49,2.31,-3.61,60,10431832
1519953001742,889,-9.30,2.12,-3.57,60,10445100
1519953001754,873,-9.34,2.08,-3.61,58,10458404
1519953001767,843,-9.26,2.00,-3.61,57,10471716
1519953001780,821,-9.18,1.92,-3.69,57,10484964
1519953001795,798,-9.38,2.08,-3.65,56,10498268
1519953001808,770,-8.98,1.69,-3.73,55,10511572
1519953001821,735,-9.41,2.00,-3.57,54,10524856
1519953001833,711,-9.38,2.08,-3.69,53,10538152
1519953001848,697,-9.30,2.16,-3.57,52,10551476
1519953001861,695,-9.45,2.31,-3.61,51,10564772
1519953001873,678,-9.38,1.88,-3.61,50,10578064
1519953001885,677,-8.71,1.88,-3.69,50,10591328
1519953001902,685,-9.49,2.20,-3.77,49,10604628
1519953001914,695,-9.38,2.20,-3.61,48,10617928
1519953001926,702,-9.57,2.16,-3.65,47,10631236
1519953001939,712,-9.02,2.04,-3.73,47,10644468
1519953001955,714,-9.26,2.12,-3.69,46,10657760
1519953001967,724,-9.38,2.00,-3.69,45,10671072
1519953001980,722,-9.34,2.12,-3.65,44,10684360
1519953001992,719,-9.18,1.92,-3.61,43,10697644
1519953002008,714,-9.45,2.51,-3.61,43,10710884
1519953002020,703,-9.26,1.96,-3.57,42,10724188
1519953002033,686,-9.49,2.04,-3.73,41,10737476
1519953002046,675,-9.34,1.96,-3.65,40,10750760
1519953002061,667,-9.30,2.00,-3.77,39,10764072
1519953002074,660,-9.41,2.35,-3.69,38,10777368
1519953002087,644,-9.45,2.24,-3.65,38,10790624
1519953002099,630,-9.34,1.92,-3.61,37,10803924
1519953002115,623,-9.53,2.12,-3.61,36,10817212
1519953002128,617,-9.57,2.39,-3.61,35,10830520
1519953002139,609,-9.65,2.24,-3.77,34,10843836
1519953002152,598,-9.22,2.20,-3.61,34,10857080
1519953002169,599,-9.10,1.84,-3.65,33,10870380
1519953002180,601,-9.81,2.16,-3.65,33,10883648
1519953002194,593,-9.22,2.00,-3.57,32,10896936
1519953002206,594,-9.49,2.12,-3.61,31,10910252
1519953002221,600,-9.38,2.04,-3.49,30,10923568
1519953002234,622,-9.45,2.16,-3.57,29,10936868
1519953002246,652,-9.34,2.04,-3.65,29,10950132
1519953002259,699,-9.14,2.08,-3.61,28,10963452
1519953002275,761,-9.26,1.96,-3.65,28,10976700
1519953002288,828,-9.26,2.12,-3.65,27,10990004
1519953002300,888,-9.10,2.12,-3.69,26,11003320
1519953002313,942,-9.30,2.20,-3.65,26,11016588
1519953002329,976,-9.38,2.16,-3.57,25,11029888
1519953002340,975,-9.34,2.04,-3.65,24,11043200
1519953002352,977,-9.38,2.16,-3.61,23,11056512
1519953002365,976,-9.26,2.16,-3.69,23,11069772
1519953002380,940,-9.22,2.16,-3.65,22,11083096
1519953002393,911,-9.38,2.08,-3.65,22,11096364
1519953002406,886,-9.18,2.00,-3.65,21,11109664
1519953002419,857,-9.38,2.16,-3.57,20,11122992
1519953002434,838,-9.41,2.04,-3.61,20,11136248
1519953002447,815,-9.34,2.12,-3.61,19,11149552
1519953002459,781,-9.45,2.12,-3.61,19,11162816
1519953002472,751,-9.38,2.00,-3.61,18,11176104
1519953002488,720,-9.34,2.16,-3.61,17,11189400
1519953002500,699,-9.61,2.08,-3.69,17,11202676
1519953002513,668,-9.30,2.24,-3.69,16,11215992
1519953002525,657,-9.22,2.12,-3.53,16,11229244
1519953002541,650,-9.49,2.04,-3.57,15,11242544
1519953002554,645,-9.26,2.16,-3.57,15,11255776
1519953002567,645,-9.49,1.96,-3.65,14,11269068
1519953002578,646,-9.34,2.12,-3.61,14,11282308
1519953002594,657,-9.26,2.00,-3.69,13,11295600
1519953002606,667,-9.34,2.16,-3.61,13,11308848
1519953002619,665,-9.38,2.16,-3.65,12,11322140
1519953002632,665,-9.34,2.12,-3.65,12,11335388
1519953002648,665,-9.30,2.12,-3.65,11,11348684
1519953002660,665,-9.53,2.43,-3.73,11,11361924
1519953002673,651,-9.30,2.12,-3.69,10,11375220
1519953002684,637,-9.38,2.04,-3.69,10,11388468
1519953002700,627,-9.45,2.31,-3.65,10,11401716
1519953002713,615,-9.14,2.12,-3.57,9,11415000
1519953002725,602,-9.38,2.12,-3.65,9,11428232
1519953002738,586,-9.30,2.20,-3.65,8,11441520
1519953002750,573,-9.38,2.12,-3.61,8,11454756
1519953002767,567,-9.30,2.24,-3.65,8,11467992
1519953002779,559,-9.38,2.16,-3.61,7,11481264
1519953002791,547,-9.41,2.12,-3.65,7,11494488
1519953002803,541,-9.30,2.12,-3.69,6,11507764
1519953002819,527,-9.49,2.12,-3.69,6,11520980
1519953002831,537,-9.30,2.12,-3.69,6,11534204
1519953002844,528,-9.38,2.16,-3.69,5,11547484
1519953002857,535,-9.38,2.08,-3.57,5,11560712
1519953002873,539,-9.45,2.04,-3.65,5,11573952
1519953002886,542,-9.34,2.16,-3.73,4,11587228
1519953002898,545,-9.41,2.16,-3.65,4,11600448
1519953002910,545,-9.41,2.12,-3.61,4,11613676
1519953002925,553,-9.41,2.16,-3.69,4,11626916
1519953002938,557,-9.45,2.12,-3.61,3,11640192
1519953002951,549,-9.38,2.16,-3.65,3,11653428
1519953002964,547,-9.41,2.08,-3.57,3,11666656
1519953002978,544,-9.41,2.08,-3.57,2,11679928
1519953002992,551,-9.41,2.16,-3.61,2,11693156
1519953003003,538,-9.38,2.00,-3.65,2,11706384
1519953003016,535,-9.26,2.12,-3.61,2,11719600
1519953003029,537,-9.41,2.00,-3.65,2,11732836
1519953003045,532,-9.10,2.08,-3.65,1,11746104
1519953003058,533,-9.61,2.08,-3.69,1,11759328
