Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 000BCB
Condition ID: 2
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp
1519950284637,515,-9.96,-1.06,-2.47,71,5730708
1519950284650,514,-9.92,-1.06,-2.51,72,5744008
1519950284666,512,-10.00,-1.06,-2.51,73,5757288
1519950284679,519,-10.00,-1.06,-2.51,74,5770576
1519950284691,514,-9.96,-1.10,-2.51,75,5783888
1519950284703,511,-9.96,-1.06,-2.47,76,5797180
1519950284719,519,-10.00,-1.06,-2.51,76,5810412
1519950284732,519,-9.92,-1.10,-2.55,78,5823712
1519950284743,512,-10.00,-1.06,-2.55,79,5836980
1519950284757,512,-9.96,-1.06,-2.51,79,5850224
1519950284772,512,-10.00,-1.02,-2.51,80,5863520
1519950284784,516,-9.96,-1.10,-2.47,82,5876804
1519950284797,516,-9.96,-1.10,-2.51,82,5890036
1519950284810,510,-10.00,-1.06,-2.55,83,5903300
1519950284826,510,-10.00,-1.06,-2.47,84,5916580
1519950284838,521,-9.96,-1.06,-2.51,85,5929876
1519950284850,517,-9.96,-1.10,-2.51,86,5943152
1519950284863,510,-9.96,-1.06,-2.47,87,5956428
1519950284879,515,-10.00,-1.06,-2.51,88,5969708
1519950284891,517,-9.96,-1.10,-2.51,89,5982992
1519950284903,512,-10.00,-1.02,-2.55,90,5996268
1519950284917,515,-9.96,-1.02,-2.51,91,6009560
1519950284932,515,-10.00,-1.06,-2.51,92,6022844
1519950284944,516,-9.96,-1.10,-2.51,93,6036124
1519950284957,516,-9.96,-1.06,-2.51,93,6049348
1519950284969,512,-9.92,-1.06,-2.51,95,6062632
1519950284982,512,-9.96,-1.06,-2.51,95,6075868
1519950284998,517,-9.96,-1.02,-2.51,96,6089148
1519950285011,516,-9.96,-1.06,-2.51,97,6102452
1519950285023,512,-9.96,-1.02,-2.55,98,6115736
1519950285034,518,-9.96,-1.02,-2.51,99,6129020
1519950285050,516,-10.00,-1.10,-2.55,100,6142328
1519950285064,514,-9.96,-1.02,-2.55,101,6155632
1519950285076,513,-9.96,-1.06,-2.51,102,6168940
1519950285091,511,-9.96,-1.02,-2.47,103,6182256
1519950285103,513,-9.96,-1.02,-2.51,104,6195556
1519950285116,514,-9.96,-1.06,-2.51,105,6208868
1519950285129,508,-9.96,-1.02,-2.55,106,6222192
1519950285145,508,-9.96,-1.06,-2.47,107,6235500
1519950285157,517,-9.96,-1.06,-2.51,108,6248812
1519950285169,512,-9.96,-1.06,-2.47,109,6262124
1519950285182,508,-10.00,-1.10,-2.51,109,6275376
1519950285198,514,-10.00,-1.06,-2.47,110,6288688
1519950285211,514,-9.92,-1.06,-2.55,111,6302000
1519950285223,510,-9.96,-1.06,-2.51,112,6315300
1519950285235,515,-9.96,-1.10,-2.51,113,6328604
1519950285252,514,-9.92,-1.06,-2.51,114,6341908
1519950285264,516,-9.96,-1.06,-2.51,115,6355212
1519950285276,518,-9.96,-1.06,-2.47,116,6368516
1519950285289,510,-10.00,-1.06,-2.51,117,6381812
1519950285304,511,-9.96,-1.10,-2.51,118,6395116
1519950285317,521,-9.96,-1.06,-2.55,119,6408416
1519950285330,514,-9.96,-1.06,-2.51,119,6421668
1519950285341,509,-9.96,-1.06,-2.51,120,6434972
1519950285357,514,-10.00,-1.10,-2.51,121,6448268
1519950285370,516,-9.96,-1.06,-2.55,122,6461580
1519950285383,509,-9.92,-1.06,-2.47,123,6474888
1519950285395,511,-9.96,-1.06,-2.51,124,6488192
1519950285411,505,-9.96,-1.06,-2.55,124,6501448
1519950285424,511,-10.00,-1.06,-2.51,125,6514744
1519950285436,516,-9.96,-1.06,-2.51,126,6528048
1519950285448,511,-9.96,-1.10,-2.55,127,6541340
1519950285464,509,-9.96,-1.02,-2.47,128,6554632
1519950285476,518,-9.96,-1.06,-2.47,129,6567928
1519950285490,511,-9.92,-1.10,-2.55,130,6581228
1519950285501,508,-9.96,-1.06,-2.51,131,6594520
1519950285517,516,-10.00,-1.06,-2.51,131,6607756
1519950285531,517,-9.96,-1.06,-2.47,132,6621068
1519950285542,509,-9.96,-1.06,-2.51,133,6634372
1519950285556,512,-10.00,-1.06,-2.51,134,6647660
1519950285570,513,-9.96,-1.06,-2.51,135,6660964
1519950285584,515,-10.00,-1.06,-2.55,135,6674208
1519950285595,517,-9.96,-1.06,-2.51,136,6687516
1519950285608,510,-9.96,-1.06,-2.51,137,6700824
1519950285625,509,-10.00,-1.06,-2.59,138,6714124
1519950285636,520,-9.96,-1.06,-2.47,139,6727444
1519950285649,514,-10.00,-1.02,-2.55,139,6740692
1519950285662,509,-10.00,-1.10,-2.55,140,6753992
1519950285677,514,-9.96,-1.06,-2.51,141,6767292
1519950285690,516,-9.96,-1.06,-2.55,142,6780596
1519950285702,513,-9.92,-1.06,-2.47,143,6793896
1519950285715,513,-10.00,-1.02,-2.51,143,6807128
1519950285730,512,-9.96,-1.06,-2.51,144,6820436
1519950285742,515,-9.96,-1.06,-2.47,145,6833736
1519950285755,513,-9.96,-1.02,-2.51,146,6847032
1519950285768,508,-10.00,-1.10,-2.47,146,6860280
1519950285784,511,-9.96,-1.02,-2.51,147,6873604
1519950285796,517,-9.96,-1.06,-2.47,148,6886916
1519950285808,509,-9.96,-1.06,-2.55,149,6900228
1519950285821,508,-10.00,-1.02,-2.51,149,6913464
1519950285837,514,-10.00,-1.06,-2.51,150,6926764
1519950285850,517,-9.96,-1.06,-2.51,151,6940076
1519950285862,515,-9.96,-1.02,-2.47,151,6953336
1519950285875,511,-10.00,-1.06,-2.47,152,6966636
1519950285890,510,-9.92,-1.06,-2.51,153,6979956
1519950285903,517,-10.00,-1.06,-2.51,153,6993224
1519950285915,515,-9.96,-1.06,-2.51,154,7006532
1519950285927,508,-9.96,-1.10,-2.51,155,7019836
1519950285940,511,-9.96,-1.02,-2.51,155,7033088
1519950285956,512,-10.00,-1.06,-2.55,156,7046384
1519950285968,517,-9.96,-1.06,-2.51,157,7059696
1519950285980,515,-10.00,-1.02,-2.47,157,7072940
1519950285997,514,-10.00,-1.10,-2.47,158,7086248
1519950286010,514,-9.92,-1.06,-2.47,159,7099552
1519950286023,516,-10.00,-0.98,-2.47,159,7112816
1519950286034,513,-9.96,-1.06,-2.47,160,7126132
1519950286047,512,-9.92,-1.06,-2.51,160,7139388
1519950286062,519,-9.96,-1.10,-2.55,161,7152684
1519950286075,518,-9.92,-1.06,-2.51,161,7165920
1519950286088,512,-9.96,-1.02,-2.51,162,7179220
1519950286100,519,-10.00,-1.06,-2.47,163,7192528
1519950286116,517,-9.92,-1.06,-2.43,163,7205780
1519950286128,515,-10.00,-1.06,-2.47,164,7219068
1519950286141,516,-10.00,-1.10,-2.51,164,7232332
1519950286153,510,-9.96,-1.02,-2.51,165,7245624
1519950286169,511,-9.96,-1.02,-2.47,165,7258864
1519950286181,519,-9.96,-1.10,-2.51,165,7272160
1519950286193,511,-9.96,-1.02,-2.51,166,7285444
1519950286205,504,-9.96,-1.10,-2.51,166,7298692
1519950286222,513,-9.96,-1.06,-2.51,167,7311988
1519950286234,515,-9.96,-1.02,-2.51,168,7325296
1519950286248,508,-10.00,-1.06,-2.55,168,7338536
1519950286259,512,-10.00,-1.10,-2.47,169,7351836
1519950286276,510,-10.00,-1.06,-2.47,169,7365108
1519950286287,512,-9.96,-1.02,-2.51,169,7378364
1519950286300,516,-9.96,-1.06,-2.51,170,7391668
1519950286312,509,-10.00,-1.06,-2.55,170,7404936
1519950286329,506,-9.96,-1.06,-2.47,170,7418196
1519950286341,516,-10.00,-1.06,-2.51,171,7431496
1519950286354,511,-9.96,-1.06,-2.51,171,7444780
1519950286366,507,-9.96,-1.06,-2.55,172,7458088
1519950286383,515,-9.96,-1.02,-2.51,172,7471328
1519950286394,516,-9.96,-1.10,-2.47,173,7484628
1519950286407,509,-9.96,-1.06,-2.51,173,7497880
1519950286418,514,-10.00,-1.06,-2.47,173,7511132
1519950286434,513,-10.00,-1.06,-2.51,173,7524384
1519950286447,512,-9.96,-1.10,-2.51,174,7537684
1519950286459,513,-10.00,-1.06,-2.55,174,7550936
1519950286472,505,-9.92,-1.06,-2.55,174,7564188
1519950286488,505,-9.92,-1.02,-2.55,175,7577484
1519950286501,516,-9.96,-1.06,-2.55,175,7590732
1519950286513,508,-9.96,-1.06,-2.51,175,7603980
1519950286526,501,-10.00,-1.06,-2.47,176,7617280
1519950286541,507,-9.96,-1.02,-2.51,176,7630560
1519950286555,508,-10.00,-1.06,-2.51,176,7643820
1519950286567,501,-9.96,-1.10,-2.55,177,7657128
1519950286579,503,-9.96,-1.06,-2.51,177,7670376
1519950286595,500,-9.96,-1.02,-2.51,177,7683616
1519950286607,498,-9.92,-1.06,-2.47,177,7696868
1519950286620,500,-9.96,-1.06,-2.47,177,7710152
1519950286632,494,-9.96,-1.06,-2.51,177,7723408
1519950286644,490,-9.96,-1.06,-2.47,178,7736712
1519950286660,494,-10.00,-1.06,-2.47,178,7749972
1519950286672,494,-10.00,-1.06,-2.47,178,7763236
1519950286686,487,-10.00,-1.14,-2.47,178,7776488
1519950286698,492,-9.96,-1.06,-2.51,178,7789756
1519950286714,490,-10.00,-1.06,-2.51,179,7803064
1519950286726,490,-9.96,-1.06,-2.47,179,7816320
1519950286738,494,-9.96,-1.10,-2.51,179,7829580
1519950286751,490,-10.00,-1.10,-2.51,179,7842836
1519950286767,491,-10.00,-1.06,-2.51,179,7856068
1519950286780,503,-10.00,-1.02,-2.47,179,7869312
1519950286791,498,-9.96,-1.10,-2.51,179,7882588
1519950286806,494,-9.96,-0.98,-2.51,179,7895836
1519950286821,507,-9.96,-1.06,-2.55,179,7909100
1519950286833,510,-9.96,-1.10,-2.51,179,7922360
1519950286845,503,-10.00,-1.06,-2.51,179,7935596
1519950286858,507,-10.00,-1.06,-2.51,179,7948844
1519950286874,506,-9.96,-1.06,-2.51,179,7962104
1519950286886,508,-9.96,-1.06,-2.55,179,7975372
1519950286899,512,-10.00,-1.06,-2.51,179,7988616
1519950286911,507,-9.96,-1.06,-2.51,179,8001884
1519950286926,504,-10.00,-1.10,-2.51,179,8015136
1519950286939,517,-9.96,-1.06,-2.47,179,8028400
1519950286952,512,-9.96,-1.06,-2.51,179,8041652
1519950286964,507,-10.00,-1.06,-2.51,179,8054896
1519950286979,515,-10.00,-1.06,-2.47,179,8068160
1519950286992,516,-10.00,-1.06,-2.47,179,8081416
1519950287005,513,-9.96,-1.06,-2.51,179,8094680
1519950287018,519,-10.00,-1.06,-2.51,179,8107924
1519950287029,520,-9.96,-1.10,-2.47,179,8121184
1519950287045,520,-9.96,-1.06,-2.51,179,8134444
1519950287058,529,-9.96,-1.02,-2.51,179,8147684
1519950287070,524,-9.96,-1.10,-2.51,179,8160944
1519950287082,523,-9.92,-1.10,-2.51,179,8174200
1519950287098,529,-9.96,-1.02,-2.51,178,8187496
1519950287111,531,-10.00,-1.06,-2.55,178,8200736
1519950287124,530,-10.00,-0.98,-2.51,178,8213992
1519950287136,533,-9.92,-1.06,-2.51,178,8227252
1519950287152,534,-10.00,-1.02,-2.51,178,8240492
1519950287165,541,-9.92,-1.06,-2.47,178,8253760
1519950287176,539,-10.00,-1.02,-2.51,177,8267044
1519950287189,533,-10.00,-1.02,-2.51,177,8280292
1519950287204,538,-9.96,-1.02,-2.47,177,8293544
1519950287217,545,-9.96,-1.06,-2.47,177,8306808
1519950287229,537,-9.96,-1.02,-2.51,176,8320108
1519950287243,535,-10.00,-1.06,-2.47,176,8333348
1519950287258,540,-10.00,-1.06,-2.51,176,8346592
1519950287270,541,-9.96,-1.06,-2.51,176,8359844
1519950287283,543,-9.96,-1.06,-2.51,176,8373088
1519950287295,537,-10.00,-1.02,-2.51,175,8386368
1519950287312,535,-9.96,-1.06,-2.51,175,8399624
1519950287324,547,-9.96,-1.10,-2.47,174,8412928
1519950287337,543,-10.00,-1.02,-2.47,174,8426180
1519950287349,540,-9.96,-1.06,-2.51,174,8439440
1519950287364,548,-9.96,-1.10,-2.47,174,8452700
1519950287378,548,-9.96,-1.02,-2.55,173,8465992
1519950287389,540,-10.00,-1.02,-2.55,173,8479228
1519950287402,545,-9.96,-1.06,-2.55,173,8492512
1519950287415,545,-9.96,-1.06,-2.55,172,8505816
1519950287430,543,-10.00,-1.02,-2.47,172,8519052
1519950287442,553,-10.00,-1.02,-2.51,172,8532296
1519950287455,547,-9.96,-1.06,-2.51,171,8545628
1519950287467,547,-9.96,-1.02,-2.51,171,8558884
1519950287484,556,-10.00,-1.10,-2.55,170,8572176
1519950287496,555,-9.96,-1.10,-2.47,170,8585456
1519950287509,546,-9.92,-1.06,-2.47,169,8598760
1519950287521,548,-9.96,-1.10,-2.55,169,8612008
1519950287537,548,-10.00,-1.02,-2.47,169,8625264
1519950287550,551,-9.96,-1.06,-2.47,168,8638584
1519950287562,555,-9.96,-1.10,-2.51,168,8651844
1519950287575,550,-9.96,-1.02,-2.55,167,8665152
1519950287590,547,-10.00,-1.06,-2.51,167,8678392
1519950287602,554,-10.00,-1.06,-2.51,166,8691692
1519950287615,540,-10.00,-1.06,-2.47,166,8704960
1519950287628,528,-10.00,-1.06,-2.43,165,8718256
1519950287643,529,-9.96,-1.06,-2.47,165,8731524
1519950287656,522,-10.00,-1.06,-2.55,164,8744836
1519950287668,504,-9.96,-1.06,-2.55,163,8758152
1519950287681,492,-10.00,-1.06,-2.55,163,8771412
1519950287696,472,-9.96,-1.06,-2.51,162,8784708
1519950287709,453,-10.00,-1.02,-2.55,162,8797948
1519950287722,439,-9.96,-1.06,-2.51,161,8811268
1519950287734,420,-9.92,-1.06,-2.51,161,8824524
1519950287750,403,-9.92,-1.06,-2.51,160,8837820
1519950287763,399,-9.96,-1.06,-2.47,160,8851068
1519950287775,380,-9.96,-1.10,-2.51,159,8864368
1519950287788,364,-10.00,-1.06,-2.51,158,8877652
1519950287803,365,-9.96,-1.06,-2.51,158,8890928
1519950287816,359,-9.96,-1.06,-2.47,157,8904232
1519950287828,347,-10.00,-1.02,-2.51,156,8917516
1519950287840,348,-9.96,-1.02,-2.51,156,8930776
1519950287856,348,-10.00,-1.10,-2.47,155,8944072
1519950287869,355,-9.96,-1.06,-2.55,155,8957336
1519950287882,362,-10.00,-1.02,-2.47,154,8970648
1519950287893,361,-9.96,-1.10,-2.51,153,8983956
1519950287909,365,-9.96,-1.06,-2.51,153,8997212
1519950287922,383,-10.00,-1.06,-2.47,152,9010532
1519950287934,382,-9.96,-1.02,-2.51,151,9023848
1519950287946,388,-9.92,-1.06,-2.47,151,9037108
1519950287963,401,-9.96,-1.02,-2.51,150,9050420
1519950287975,410,-9.96,-1.02,-2.51,149,9063720
1519950287987,412,-9.96,-1.06,-2.51,149,9076972
1519950288000,427,-10.00,-1.02,-2.47,148,9090272
1519950288015,431,-10.00,-1.02,-2.55,147,9103564
1519950288028,436,-10.00,-1.06,-2.55,146,9116864
1519950288040,444,-9.96,-1.06,-2.51,146,9130124
1519950288053,444,-9.96,-1.06,-2.47,145,9143444
1519950288069,449,-10.00,-1.06,-2.51,144,9156736
1519950288082,465,-10.00,-1.02,-2.51,143,9170032
1519950288095,463,-9.96,-1.02,-2.51,143,9183316
1519950288106,462,-10.00,-1.06,-2.51,142,9196604
1519950288122,474,-9.96,-1.06,-2.51,141,9209908
1519950288134,481,-9.96,-1.06,-2.51,140,9223220
1519950288147,476,-9.96,-1.02,-2.43,140,9236452
1519950288160,480,-9.92,-1.10,-2.47,139,9249748
1519950288176,480,-10.00,-1.06,-2.51,138,9263056
1519950288188,486,-9.96,-1.06,-2.51,137,9276360
1519950288201,493,-10.00,-1.06,-2.51,136,9289644
1519950288212,490,-10.00,-1.02,-2.55,136,9302904
1519950288228,490,-9.96,-1.06,-2.55,135,9316216
1519950288241,502,-9.96,-1.06,-2.47,134,9329516
1519950288254,499,-9.96,-1.06,-2.51,133,9342820
1519950288267,499,-10.00,-1.06,-2.51,133,9356064
1519950288282,509,-10.00,-1.06,-2.51,132,9369360
1519950288294,512,-9.96,-1.02,-2.47,131,9382672
1519950288307,506,-9.96,-1.10,-2.51,130,9395984
1519950288319,512,-9.96,-1.06,-2.47,129,9409300
1519950288335,513,-9.96,-1.02,-2.47,128,9422592
1519950288347,515,-9.96,-1.06,-2.55,127,9435896
1519950288360,517,-9.96,-1.06,-2.51,126,9449212
1519950288373,511,-9.96,-1.06,-2.51,126,9462476
1519950288389,512,-9.96,-1.06,-2.47,125,9475776
1519950288400,525,-9.96,-1.06,-2.55,124,9489076
1519950288413,518,-9.96,-1.10,-2.51,123,9502376
1519950288426,512,-9.96,-1.10,-2.51,122,9515672
1519950288441,520,-10.00,-1.06,-2.51,121,9528960
1519950288454,525,-9.96,-1.06,-2.51,120,9542264
1519950288467,522,-9.96,-1.06,-2.51,119,9555556
1519950288479,525,-10.00,-1.06,-2.51,119,9568800
1519950288494,522,-10.00,-1.06,-2.51,118,9582100
1519950288508,524,-10.00,-1.02,-2.47,117,9595392
1519950288520,527,-9.96,-1.02,-2.51,116,9608704
1519950288532,523,-9.96,-1.06,-2.55,115,9622012
1519950288548,522,-9.96,-1.06,-2.51,114,9635312
1519950288562,529,-9.96,-1.10,-2.51,113,9648624
1519950288573,523,-10.00,-1.06,-2.51,112,9661932
1519950288586,518,-10.00,-1.06,-2.47,111,9675244
1519950288601,527,-10.00,-1.02,-2.51,111,9688496
1519950288613,527,-10.00,-1.06,-2.51,109,9701796
1519950288626,516,-10.00,-1.06,-2.55,108,9715104
1519950288640,521,-9.96,-1.06,-2.51,108,9728364
1519950288655,523,-9.96,-1.10,-2.51,107,9741676
1519950288667,526,-9.96,-1.06,-2.51,106,9754988
1519950288680,526,-10.04,-1.06,-2.51,105,9768300
1519950288692,521,-9.96,-1.02,-2.47,104,9781616
1519950288707,518,-9.96,-1.22,-2.47,103,9794924
1519950288720,528,-9.96,-1.06,-2.51,102,9808236
1519950288732,523,-9.92,-0.94,-2.47,101,9821548
1519950288745,516,-9.92,-0.98,-2.51,100,9834864
1519950288762,520,-9.96,-1.10,-2.55,100,9848136
1519950288773,523,-10.00,-1.10,-2.47,98,9861420
1519950288786,519,-9.96,-1.02,-2.55,97,9874716
1519950288798,523,-10.00,-1.02,-2.51,97,9887940
1519950288814,522,-10.00,-1.06,-2.39,96,9901224
1519950288827,87,-10.00,-1.06,-2.47,94,9914492
1519950288840,0,-10.00,-1.02,-2.55,94,9927672
1519950288851,0,-9.81,-0.86,-2.63,93,9940908
1519950288864,0,-10.20,-1.49,-2.63,92,9954160
1519950288879,0,-9.89,-0.43,-2.51,91,9967404
1519950288893,0,-10.36,-1.02,-2.12,90,9980632
1519950288905,0,-10.04,-0.51,-2.71,89,9993888
1519950288917,0,-9.65,-0.12,-2.59,88,10007132
1519950288934,0,-9.57,-0.78,-2.39,87,10020400
1519950288946,38,-9.53,-0.63,-2.63,86,10033684
1519950288958,189,-9.73,-0.90,-2.71,85,10046988
1519950288971,589,-9.57,-0.16,-2.51,84,10060304
1519950288986,979,-9.73,-0.71,-2.75,84,10073576
1519950288999,945,-10.20,-0.86,-2.28,83,10086912
1519950289012,895,-10.04,-1.02,-2.55,81,10100236
1519950289024,980,-9.96,-1.10,-2.51,81,10113508
1519950289040,933,-10.08,-1.02,-2.39,80,10126828
1519950289052,664,-10.12,-1.14,-2.51,79,10140148
1519950289065,819,-9.92,-1.18,-2.59,78,10153492
1519950289081,737,-10.00,-0.98,-2.47,77,10166808
1519950289093,468,-9.96,-0.94,-2.43,76,10180132
1519950289107,444,-9.89,-1.02,-2.43,75,10193452
1519950289118,440,-10.28,-1.14,-2.55,74,10206768
1519950289134,338,-9.77,-1.26,-2.55,73,10220084
1519950289147,481,-9.41,-1.80,-2.51,72,10233404
1519950289159,428,-10.12,-1.14,-2.47,71,10246712
1519950289171,376,-9.96,-1.14,-2.71,70,10260024
1519950289187,598,-9.81,-0.82,-2.59,70,10273292
1519950289199,640,-9.41,-1.33,-2.47,69,10286604
1519950289212,560,-9.92,-1.06,-2.67,67,10299924
1519950289224,739,-10.00,-0.71,-2.39,66,10313232
1519950289241,567,-9.81,-1.26,-2.59,66,10326516
1519950289253,470,-10.00,-1.06,-2.59,65,10339840
1519950289265,657,-9.85,-0.67,-2.59,64,10353164
1519950289278,593,-10.16,-0.86,-2.51,63,10366484
1519950289294,411,-9.89,-0.94,-2.55,62,10379816
1519950289306,571,-9.81,-0.94,-2.51,61,10393132
1519950289319,508,-10.04,-1.06,-2.59,60,10406452
1519950289331,351,-10.04,-1.26,-2.51,60,10419720
1519950289347,520,-9.81,-1.22,-2.47,58,10433056
1519950289359,701,-9.92,-1.06,-2.51,57,10446368
1519950289372,442,-9.96,-1.02,-2.51,57,10459624
1519950289384,380,-9.96,-0.86,-2.67,56,10472956
1519950289400,338,-9.92,-1.22,-2.47,55,10486272
1519950289412,289,-9.77,-0.71,-2.51,54,10499584
1519950289425,491,-9.92,-1.06,-2.59,54,10512860
1519950289438,452,-9.89,-1.10,-2.39,52,10526188
1519950289453,397,-9.92,-1.14,-2.39,51,10539500
1519950289465,575,-10.08,-0.98,-2.39,51,10552784
1519950289479,465,-10.04,-1.10,-2.51,50,10566116
1519950289491,411,-9.45,-1.53,-2.39,49,10579448
1519950289508,643,-9.65,-1.61,-2.55,48,10592772
1519950289518,589,-10.04,-0.59,-2.39,47,10606096
1519950289531,484,-9.96,-1.14,-2.43,47,10619364
1519950289544,600,-9.92,-1.02,-2.47,46,10632668
1519950289560,634,-9.77,-1.29,-2.47,45,10645996
1519950289573,501,-9.89,-1.14,-2.47,44,10659316
1519950289584,633,-9.81,-1.02,-2.55,43,10672628
1519950289597,509,-9.96,-1.10,-2.59,43,10685904
1519950289614,435,-10.00,-1.14,-2.43,42,10699224
1519950289625,648,-10.04,-0.71,-2.63,41,10712580
1519950289638,568,-9.92,-1.10,-2.51,40,10725904
1519950289650,433,-10.08,-0.78,-2.55,39,10739232
1519950289666,561,-10.08,-1.18,-2.51,39,10752520
1519950289679,487,-10.08,-1.88,-2.51,38,10765856
1519950289691,404,-9.85,-0.94,-2.43,37,10779180
1519950289705,615,-10.08,-1.41,-2.63,36,10792508
1519950289720,552,-10.00,-0.98,-2.43,36,10805776
1519950289732,480,-9.85,-1.14,-2.55,35,10819092
1519950289744,655,-9.92,-1.14,-2.51,34,10832400
1519950289757,517,-10.28,-0.75,-2.51,33,10845728
1519950289774,388,-9.89,-0.98,-2.59,33,10859008
1519950289786,537,-9.61,-0.98,-2.51,32,10872320
1519950289799,532,-9.92,-1.65,-2.55,31,10885640
1519950289810,397,-9.85,-1.14,-2.51,30,10898944
1519950289827,532,-9.92,-1.06,-2.51,30,10912224
1519950289838,407,-9.89,-0.82,-2.55,29,10925548
1519950289851,342,-10.04,-0.98,-2.43,28,10938872
1519950289863,573,-9.96,-1.06,-2.39,28,10952164
1519950289880,485,-10.00,-1.41,-2.59,27,10965484
1519950289893,407,-9.77,-1.22,-2.43,26,10978812
1519950289905,610,-9.89,-1.06,-2.47,26,10992088
1519950289920,534,-10.20,-1.53,-2.51,25,11005420
1519950289933,427,-9.85,-1.06,-2.51,24,11018748
1519950289945,588,-9.92,-0.98,-2.47,24,11032024
1519950289958,463,-9.92,-1.18,-2.47,23,11045352
1519950289974,396,-10.00,-1.06,-2.39,22,11058672
1519950289986,611,-9.92,-1.06,-2.51,22,11071968
1519950289998,484,-10.00,-1.02,-2.43,21,11085280
1519950290011,409,-9.96,-1.06,-2.43,20,11098608
1519950290027,582,-9.96,-1.26,-2.55,20,11111880
1519950290040,520,-10.24,-0.86,-2.47,19,11125220
1519950290052,442,-9.85,-1.10,-2.47,19,11138500
1519950290065,649,-10.04,-1.10,-2.55,18,11151816
1519950290080,662,-10.04,-0.98,-2.43,17,11165164
1519950290092,508,-10.04,-1.02,-2.47,17,11178428
1519950290104,565,-9.89,-0.94,-2.51,16,11191772
1519950290117,532,-9.92,-0.86,-2.47,16,11205048
1519950290134,441,-9.89,-1.06,-2.51,15,11218364
1519950290146,639,-9.96,-1.14,-2.63,15,11231664
1519950290157,507,-9.85,-1.18,-2.55,14,11244988
1519950290170,406,-9.81,-1.10,-2.55,14,11258256
1519950290187,578,-9.96,-1.18,-2.55,13,11271596
1519950290199,609,-9.96,-1.06,-2.55,13,11284868
1519950290211,502,-9.92,-1.10,-2.55,12,11298188
1519950290224,659,-9.92,-1.06,-2.55,12,11311476
1519950290240,492,-9.96,-1.18,-2.47,11,11324800
1519950290252,388,-10.00,-1.06,-2.55,11,11338064
1519950290264,524,-10.00,-0.94,-2.51,10,11351400
1519950290277,559,-9.92,-1.18,-2.55,10,11364676
1519950290292,432,-9.92,-1.06,-2.51,10,11377952
1519950290305,611,-9.89,-1.26,-2.55,9,11391276
1519950290318,608,-9.92,-1.14,-2.51,9,11404520
1519950290331,452,-9.96,-1.02,-2.55,8,11417808
1519950290347,586,-9.81,-1.02,-2.47,8,11431052
1519950290358,427,-10.04,-1.18,-2.43,8,11444316
1519950290371,418,-9.92,-0.98,-2.51,7,11457624
1519950290383,598,-9.92,-1.06,-2.43,7,11470888
1519950290399,468,-9.96,-0.98,-2.43,6,11484196
1519950290412,400,-9.92,-1.10,-2.55,6,11497420
1519950290425,516,-9.89,-1.02,-2.43,6,11510668
1519950290437,554,-9.96,-0.94,-2.47,5,11523980
1519950290448,473,-9.96,-1.02,-2.51,5,11537212
1519950290465,598,-10.00,-1.06,-2.51,5,11550440
